Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue ID,Venue Category,Venue Latitude,Venue Longitude,Venue City,Venue State
West Village,40.73443393572434,-74.00617998126812,Rosemary’s,4fccfed41081ba9a64ce9613,Italian Restaurant,40.73473043611805,-73.99987416448232,New York,NY
West Village,40.73443393572434,-74.00617998126812,Bobo,49958ac3f964a52084521fe3,French Restaurant,40.734379,-74.002545,New York,NY
West Village,40.73443393572434,-74.00617998126812,Soho House,40a16900f964a520f9f21ee3,Hotel,40.740537106098564,-74.00568490067722,New York,NY
West Village,40.73443393572434,-74.00617998126812,RH Rooftop Restaurant,5b906e3c1953f3002c880711,New American Restaurant,40.73985,-74.00639,New York,NY
West Village,40.73443393572434,-74.00617998126812,The Blind Tiger,3fd66200f964a520dbea1ee3,Beer Bar,40.73182351997359,-74.003316833029,New York,NY
West Village,40.73443393572434,-74.00617998126812,Kobrick Coffee Co.,55e9f118498eda28f897f9e3,Coffee Shop,40.74033655451874,-74.00569308386368,New York,NY
West Village,40.73443393572434,-74.00617998126812,Le Poisson Rouge,48f0fcdcf964a52041521fe3,Rock Club,40.72849014927854,-73.99995206555748,New York,NY
West Village,40.73443393572434,-74.00617998126812,Bathtub Gin,4dc34fc7ae608779d1064ae9,Speakeasy,40.74363822116563,-74.00328979578983,New York,NY
West Village,40.73443393572434,-74.00617998126812,The Biergarten at The Standard,4a7dff4df964a52091f01fe3,Beer Garden,40.7404690329709,-74.00791485375935,New York,NY
West Village,40.73443393572434,-74.00617998126812,Hudson Clearwater,4d01634c527e236ac073c285,New American Restaurant,40.7310779928982,-74.00690764188766,New York,NY
West Village,40.73443393572434,-74.00617998126812,Fat Cat,3fd66200f964a52000e71ee3,Jazz Club,40.73366485904617,-74.00294995195692,New York,NY
West Village,40.73443393572434,-74.00617998126812,City Winery,49b87b8cf964a52044531fe3,Wine Bar,40.72623987863601,-74.005773148313,New York,NY
West Village,40.73443393572434,-74.00617998126812,Le Bain,4c22beee99282d7f17b667b0,Nightclub,40.74084235311181,-74.00854496569505,New York,NY
West Village,40.73443393572434,-74.00617998126812,McKenna's Pub,42717900f964a5206c211fe3,Pub,40.73959231301499,-74.00212340697055,New York,NY
West Village,40.73443393572434,-74.00617998126812,Cooper's Craft & Kitchen,549a24a4498e739daa80ade0,Bar,40.74266034881738,-74.00059640407562,New York,NY
West Village,40.73443393572434,-74.00617998126812,The Standard Grill,4a4ab03cf964a5201bac1fe3,American Restaurant,40.74063776781147,-74.00777093238106,New York,NY
West Village,40.73443393572434,-74.00617998126812,Otto Enoteca Pizzeria,3fd66200f964a520c7f11ee3,Pizza Place,40.73197046426573,-73.99607570175056,New York,NY
West Village,40.73443393572434,-74.00617998126812,Vapiano,4c3f6b713735be9a795b15a4,Italian Restaurant,40.73448140711445,-73.99213976301671,New York,NY
West Village,40.73443393572434,-74.00617998126812,Stonewall Inn,3fd66200f964a520f6e61ee3,Gay Bar,40.73367611390823,-74.0021494330631,New York,NY
West Village,40.73443393572434,-74.00617998126812,Off The Wagon Bar & Grill,3fd66200f964a5200ae61ee3,Bar,40.72986544293019,-74.00066082668437,New York,NY
West Village,40.73443393572434,-74.00617998126812,Pieces Bar,3fd66200f964a520f4e61ee3,Gay Bar,40.7339620875619,-74.00014652893731,New York,NY
West Village,40.73443393572434,-74.00617998126812,The Happiest Hour,544546e9498e4180ba7d752f,Cocktail Bar,40.73474710412029,-73.99970990251263,New York,NY
West Village,40.73443393572434,-74.00617998126812,Cafeteria,3fd66200f964a5205ae91ee3,New American Restaurant,40.74064808413495,-73.99817626659636,New York,NY
West Village,40.73443393572434,-74.00617998126812,Existing Conditions,5af8c02b28374e002c0fd98f,Cocktail Bar,40.73304970097241,-73.99815922892718,New York,NY
West Village,40.73443393572434,-74.00617998126812,The Tippler,4dd17130d164679b8d47054b,Cocktail Bar,40.742229538091266,-74.0064282663448,New York,NY
West Village,40.73443393572434,-74.00617998126812,TAO Downtown,523c7e56498ef9332c5ce675,Asian Restaurant,40.7425455,-74.00383733,New York,NY
West Village,40.73443393572434,-74.00617998126812,Highlands,4ae3ac62f964a520039821e3,Whisky Bar,40.734801,-74.001392,New York,NY
West Village,40.73443393572434,-74.00617998126812,The Monster,3fd66200f964a520f2e61ee3,Gay Bar,40.73352218437067,-74.00250816979523,New York,NY
West Village,40.73443393572434,-74.00617998126812,The Garret,532ce99e498ec85163491a8e,Speakeasy,40.73233477551172,-74.00368179147651,New York,NY
West Village,40.73443393572434,-74.00617998126812,Houston Hall,4eefd4506d86d722df8fd52e,Bar,40.72879213466685,-74.00476202123185,New York,NY
West Village,40.73443393572434,-74.00617998126812,Carroll Place,5319188d498e3fb409caa7fd,Italian Restaurant,40.728543776153494,-73.99983388039426,New York,NY
West Village,40.73443393572434,-74.00617998126812,The Rusty Knot,47f39422f964a5209b4e1fe3,Tiki Bar,40.73521761638501,-74.00994883219762,New York,NY
West Village,40.73443393572434,-74.00617998126812,3 Sheets Saloon,4c4757dd972c0f47a77a2321,Bar,40.73084593064685,-74.00105393143332,New York,NY
West Village,40.73443393572434,-74.00617998126812,Arlo Rooftop Bar,5afca97c81635b00396c84fb,Roof Deck,40.724390715292664,-74.00799047618538,New York,NY
West Village,40.73443393572434,-74.00617998126812,The Dutch,4d9db7087f9e4eb9436ea1fc,New American Restaurant,40.726541531581425,-74.00225198929544,New York,NY
West Village,40.73443393572434,-74.00617998126812,Arlo Liquor Bar,5822759cc0633a2cd29b6d32,Cocktail Bar,40.72438351073418,-74.00793103430236,New York,NY
West Village,40.73443393572434,-74.00617998126812,Top of The Standard,4ad15b84f964a5202dde20e3,Roof Deck,40.740817726254114,-74.00811649800156,New York,NY
West Village,40.73443393572434,-74.00617998126812,The Duplex,4d33d64b6c7c721ea10fbd56,Gay Bar,40.73362737810648,-74.00261086731909,New York,NY
West Village,40.73443393572434,-74.00617998126812,S.O.B.'s,3fd66200f964a52005e71ee3,Bar,40.72849127153034,-74.00528683452123,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Bob's Your Uncle,554c1424498e6819b466c0e7,Bar,40.7988711470043,-73.96302240830396,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Andullo Cigars,552adc39498e4130b14fab2e,Smoke Shop,40.79939453683023,-73.9628947857524,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,67 Orange Street,4ade4af8f964a520b67421e3,Speakeasy,40.80233716552053,-73.95690411027435,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Dive Bar,3fd66200f964a5205ce81ee3,Dive Bar,40.79396867203884,-73.97053180440673,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Victrola Club,4dd83c6be4cd37c893c0d6ab,Cocktail Bar,40.79842819466872,-73.96857619285583,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Dive 106,5ae14f4cb8fd9d002c9f5e21,Bar,40.80062636742705,-73.96558862593872,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Bean And Barley,5b5bbb14f1936e002c11fb33,Bar,40.80344630042932,-73.95607682415732,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Bloomingdale School Of Music,4aeb7fa7f964a520b9c221e3,General College & University,40.803367029981644,-73.96829903912628,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Paint & Pour,5b6f816c64c8e1002cbd71fd,Bar,40.802188,-73.95691,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,E's Bar,5bcd0fb7be7078002c4f2731,Bar,40.805646915817064,-73.9654572539836,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,The Heights Bar & Grill,424de080f964a520b6201fe3,Bar,40.80515365457711,-73.9660777117582,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Harlem Tavern,4deffce2b0fbfee72f3cacde,Sports Bar,40.80461149405721,-73.95541991885007,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,blujeen,54b6cc5a498e91db7c9c5b33,Southern / Soul Food Restaurant,40.80417027653544,-73.95555436459918,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Silvana,516056cfe4b027d842497b45,Middle Eastern Restaurant,40.80456284789814,-73.9556297481415,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,City Slickers Diner,5c9a6cb0a30619002c0120d6,Diner,40.794309,-73.966336,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Harlem Food Bar,4f9354d1e4b01b898fad0a2a,Wine Bar,40.80290826447851,-73.95645824802156,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Cantina Taqueria & Tequila Bar,522e46a111d29f4e62135e9a,Mexican Restaurant,40.80017426750023,-73.95483576428009,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Boozy Suzy's,50ca7e65e4b0e9d629025648,Speakeasy,40.79626516061564,-73.97342119154298,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,JTN Cellar,58420423c5f8a71c82559394,Wine Bar,40.795004,-73.962563,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Suite,4391dab8f964a520632b1fe3,Gay Bar,40.802431595192935,-73.96443804747157,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,madiba bar & lounge,54a3407b498e253231df0a0b,Wine Bar,40.80007611495626,-73.95295329045402,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Symphony Space,4345ba80f964a52079281fe3,Theater,40.793846,-73.972751,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Casterly Rock,4f127403a17ccd56cb396e43,Other Nightlife,40.80021498161702,-73.960862159729,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Smoke Jazz & Supper Club,4c47a87496abd13a66be7101,Music Venue,40.80107489000833,-73.96786574517584,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Polo Grounds,4bca5d0db6c49c747b729091,Sports Bar,40.801490901818475,-73.9546003770355,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Anelly Haze hookah lounge,50ee18bfe4b0fa2c203f73d3,Hookah Bar,40.793399405560216,-73.96653375006505,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Amity Hall,56789ca3498e8831cccabcb4,Gastropub,40.80217330493905,-73.96449701688022,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,304 W 117,4f1508f2e4b0a6ade3dd10cf,Whisky Bar,40.8053643103035,-73.95559369132599,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,The West End Lounge,424de080f964a520af201fe3,Bar,40.80232586119997,-73.96788748420687,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Lion's Head Tavern,424c8f00f964a5209e201fe3,Sports Bar,40.802369737281886,-73.96428849699417,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Jux DMC,544c0a2e498ea3736c1d9df9,Whisky Bar,40.80313720546744,-73.95437107540911,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,1020 Bar,3fd66200f964a5205be81ee3,Bar,40.80304545039566,-73.96390475658701,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Broadway Dive,40a2ba80f964a520fbf21ee3,Bar,40.79797575759824,-73.96931697223722,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Sylvana,56e3c7c0498edc7faf82f5ac,Music Venue,40.8044366,-73.9559041,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Marrakech Hotel,4aa70ec8f964a520e44b20e3,Hotel,40.798872787177935,-73.96832349085686,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,The Back Room,4e4f5b5952b1e893ad5a5392,Lounge,40.79382483310126,-73.97047684045226,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Buceo 95,49c079b1f964a52068551fe3,Tapas Restaurant,40.79355044721195,-73.97114630224263,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Blockheads Burritos,4ec00e278b81127c0b497af2,Mexican Restaurant,40.79078366098183,-73.97257167678312,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,The Hamilton,5681b273498e8e714b9301b3,Whisky Bar,40.80273258872345,-73.96410562815794,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Talia's Steakhouse & Bar,407b2d80f964a52073f21ee3,Steakhouse,40.79190861072278,-73.97191293354882,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Shady Lady Lounge,510b480ce4b005681df2cbfa,Lounge,40.80149793054151,-73.95878022736382,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Cleopatra's Needle,3fd66200f964a52055e81ee3,Jazz Club,40.792449406652494,-73.97342718686018,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Tap a Keg,424de080f964a520b1201fe3,Bar,40.800309607268304,-73.96804127822246,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Harlem lounge,5146219be4b02de94ef09a43,Cocktail Bar,40.803851418167156,-73.95580032987125,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Under Bar,5674d4ec498e0470007f431d,Lounge,40.80368476591754,-73.95578637454106,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Bar Thalia,4cc05dd473ef199ca474d9a2,Bar,40.79404933800944,-73.97253442466453,New York,NY
Manhattan Valley,40.797307041702865,-73.96428617740655,Bier International,4c0eff27cd8eb71322b8ef94,Beer Garden,40.80265419808135,-73.95664795871578,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Kathryn Bache Miller Theatre,4aa98f74f964a520465420e3,Concert Hall,40.80805191072879,-73.96352961659431,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Bean And Barley,5b5bbb14f1936e002c11fb33,Bar,40.80344630042932,-73.95607682415732,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Postcrypt Coffeehouse,4b7f0918f964a520e91130e3,Music Venue,40.80806145565817,-73.96038076083573,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Bloomingdale School Of Music,4aeb7fa7f964a520b9c221e3,General College & University,40.803367029981644,-73.96829903912628,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,blujeen,54b6cc5a498e91db7c9c5b33,Southern / Soul Food Restaurant,40.80417027653544,-73.95555436459918,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,E's Bar,5bcd0fb7be7078002c4f2731,Bar,40.805646915817064,-73.9654572539836,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Dive 106,5ae14f4cb8fd9d002c9f5e21,Bar,40.80062636742705,-73.96558862593872,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Lerner Piano Lounge,4f811bafe4b0a458baadb20a,Piano Bar,40.80717487035093,-73.9640486240387,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Mikowsky Hall,4e7bc78f29c2e440a898a087,Concert Hall,40.81245073840853,-73.9608514255275,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,The Claremont Lounge,56a2e209498e83d8f5833478,Strip Club,40.80955639851599,-73.96477167339958,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Paint & Pour,5b6f816c64c8e1002cbd71fd,Bar,40.802188,-73.95691,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,"NXNE Harlem, NY",531b0eec498eba29acb10240,Jazz Club,40.80846430763546,-73.95495655441952,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Andullo Cigars,552adc39498e4130b14fab2e,Smoke Shop,40.79939453683023,-73.9628947857524,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,304 W 117,4f1508f2e4b0a6ade3dd10cf,Whisky Bar,40.8053643103035,-73.95559369132599,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Sylvana,56e3c7c0498edc7faf82f5ac,Music Venue,40.8044366,-73.9559041,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Harlem Tavern,4deffce2b0fbfee72f3cacde,Sports Bar,40.80461149405721,-73.95541991885007,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,67 Orange Street,4ade4af8f964a520b67421e3,Speakeasy,40.80233716552053,-73.95690411027435,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Suite,4391dab8f964a520632b1fe3,Gay Bar,40.802431595192935,-73.96443804747157,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Silvana,516056cfe4b027d842497b45,Middle Eastern Restaurant,40.80456284789814,-73.9556297481415,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,The Craftsman,58ccaf644bafb746487e6a44,Bar,40.814611835311716,-73.95914766751388,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Dwyer Cultural Center,4b6a1578f964a52079c62be3,Theater,40.80925214618793,-73.95271755271916,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Former St. Thomas the Apostle Church,56f78e1e498e40280bfc2eea,Music Venue,40.80497747970526,-73.95293033028817,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Toast 125,3fd66200f964a52067e81ee3,American Restaurant,40.81486,-73.9594,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Polo Grounds,4bca5d0db6c49c747b729091,Sports Bar,40.801490901818475,-73.9546003770355,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,The Heights Bar & Grill,424de080f964a520b6201fe3,Bar,40.80515365457711,-73.9660777117582,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Harlem Food Bar,4f9354d1e4b01b898fad0a2a,Wine Bar,40.80290826447851,-73.95645824802156,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,WXYZ Bar at Aloft Harlem,4d2e4dbb5055a35d2cbe91ca,Hotel Bar,40.80913089665396,-73.95174922308018,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Mess Hall,54f10776498e27464ce04e11,Cocktail Bar,40.805930718353466,-73.95421333503732,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,The West End Lounge,424de080f964a520af201fe3,Bar,40.80232586119997,-73.96788748420687,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Broadway Dive,40a2ba80f964a520fbf21ee3,Bar,40.79797575759824,-73.96931697223722,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Tap a Keg,424de080f964a520b1201fe3,Bar,40.800309607268304,-73.96804127822246,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Amity Hall,56789ca3498e8831cccabcb4,Gastropub,40.80217330493905,-73.96449701688022,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Lion's Head Tavern,424c8f00f964a5209e201fe3,Sports Bar,40.802369737281886,-73.96428849699417,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Under Bar,5674d4ec498e0470007f431d,Lounge,40.80368476591754,-73.95578637454106,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Max SoHa,3fd66200f964a52006e91ee3,Italian Restaurant,40.81124079919392,-73.9578685714203,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,1020 Bar,3fd66200f964a5205be81ee3,Bar,40.80304545039566,-73.96390475658701,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,The Cotton Club,3fd66200f964a5206be31ee3,Lounge,40.8175873,-73.9602736,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Harlem's Floridita,50cd10ffe4b0981e0a1a1c9e,Cuban Restaurant,40.817998,-73.960982,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Arts and Crafts Beer Parlor,56a6b9a2498e7fc38ea56f14,Pub,40.80668909474611,-73.96109446857793,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Bob's Your Uncle,554c1424498e6819b466c0e7,Bar,40.7988711470043,-73.96302240830396,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Hop House,57a528d0498e74340d84c6ec,Beer Bar,40.806916326149185,-73.95343393031234,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Minton's Playhouse,4ba3225cf964a520162d38e3,Jazz Club,40.80473594922577,-73.95227329024289,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Marrakech Hotel,4aa70ec8f964a520e44b20e3,Hotel,40.798872787177935,-73.96832349085686,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Showman's,4b9ad30ff964a52059d935e3,Jazz Club,40.81123567552911,-73.95357533520179,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Vinatería,50de1112498edccad97ae46a,Wine Bar,40.80636168237169,-73.9540006076247,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,The Hamilton,5681b273498e8e714b9301b3,Whisky Bar,40.80273258872345,-73.96410562815794,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Smoke Jazz & Supper Club,4c47a87496abd13a66be7101,Music Venue,40.80107489000833,-73.96786574517584,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Moca Lounge,4ad7edadf964a520251021e3,Lounge,40.80635356385563,-73.95383522564171,New York,NY
Morningside Heights,40.807999738165826,-73.96389627905332,Bier International,4c0eff27cd8eb71322b8ef94,Beer Garden,40.80265419808135,-73.95664795871578,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The Rose Bar,4fe2a8cfe4b019c9a5c3e4a2,Nightclub,40.73849416535023,-73.98548891412301,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Webster Hall,5cce2c2d0802d4002c446abb,Music Venue,40.725598,-73.978717,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Lost Hours,5c675ae3345cbe003920147f,Speakeasy,40.74625696482194,-73.98323045049011,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Broken Shaker,5aee36b41953f3002cf7a46e,Tiki Bar,40.739985036599336,-73.98451326109003,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Gramercy Theatre,475847d3f964a520cb4c1fe3,Music Venue,40.739745571666965,-73.9851002638768,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Pete's Tavern,3fd66200f964a52068e31ee3,Pub,40.73644166275686,-73.98693488362561,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The Gem Saloon,58a6414c4988da0f65ff9b2b,American Restaurant,40.741335167485836,-73.98120752883787,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The Winslow,51d75f25498e1aa1c00ef944,Pub,40.73267,-73.9853,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Mudspot,3fd66200f964a520c4f11ee3,Café,40.729081718831225,-73.98675020884764,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Tarallucci e Vino Restaurant,45a51c02f964a520fa401fe3,Italian Restaurant,40.73805927839002,-73.99063388358167,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Lillie's Union Square,4a021207f964a52029711fe3,Pub,40.73744760459947,-73.9912822559698,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The Wayland,4effd1ae8b81b0190aea7919,Cocktail Bar,40.725264203188885,-73.9780401613422,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Irvington NYC,55034b0a498efae39587e1f9,American Restaurant,40.73653581585976,-73.98905016079433,New York,NY
Gramercy,40.737209832715,-73.98137594833541,230 Fifth Rooftop Lounge,4459f9bff964a520e1321fe3,Lounge,40.744232416588495,-73.98866005915761,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The George Washington Bar,5a5fd28cacb00b243f51cb0a,Cocktail Bar,40.74006606868948,-73.98444735352216,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Almond,4a4183a0f964a5205ba51fe3,French Restaurant,40.740182,-73.988682,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Banc Cafe,42508380f964a520bb201fe3,Bar,40.743187,-73.979691,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Vapiano,4c3f6b713735be9a795b15a4,Italian Restaurant,40.73448140711445,-73.99213976301671,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Central Bar,4068b880f964a52047f21ee3,Pub,40.7303605739037,-73.99004573552935,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Rye House,4ad778a8f964a520030b21e3,Whisky Bar,40.7382653171643,-73.99306913259812,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The Breslin Bar & Dining Room,4aa9386ef964a5208b5220e3,Gastropub,40.74581012541628,-73.98803194277819,New York,NY
Gramercy,40.737209832715,-73.98137594833541,ilili,49c43598f964a520ad561fe3,Lebanese Restaurant,40.74427515848144,-73.98756983467932,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The Smith,477a3514f964a520214d1fe3,American Restaurant,40.73118513103143,-73.98867222644007,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Angel’s Share,3fd66200f964a520caea1ee3,Speakeasy,40.729755,-73.98936,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Beauty Bar,3fd66200f964a5203fe41ee3,Bar,40.73276143000341,-73.9859072326042,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Oscar Wilde,59543cf3bed4830ae5120d3d,Bar,40.745068610728524,-73.99020833839427,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The NoMad Bar,53a10cef498e173a807996db,Cocktail Bar,40.745056,-73.988289,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Barcade,518a71ab498e430858000827,Bar,40.74441722547813,-73.99442300926881,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Flatiron Hall Restaurant and Beer Cellar,51d7433c498edc487dbd6801,Gastropub,40.74450501426288,-73.99069759573517,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Pergola,5285412b11d2e21d2d0c2b87,Mediterranean Restaurant,40.74564505108862,-73.98946825981527,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Hill Country Barbecue Market,46b16b46f964a52098491fe3,BBQ Joint,40.74425871872388,-73.99048055281843,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Ace Hotel Lobby Bar,4adfb640f964a520e57c21e3,Hotel Bar,40.74583046684671,-73.9881650005538,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The Immigrant,4b57b82cf964a520a53d28e3,Wine Bar,40.72845727436527,-73.98537242582132,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The Garret,56033054498e44116a0c3baf,Speakeasy,40.729448,-73.980882,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The Brazen Fox,52506caf498eb6f5bf5ed729,American Restaurant,40.73268932557152,-73.9877444990852,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The NoMad Restaurant,4f6e6af3e4b0463c94b07375,American Restaurant,40.74505591196884,-73.98856023764966,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Old Town Bar,3fd66200f964a52067e91ee3,Bar,40.737537,-73.989302,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Finnerty's,3fd66200f964a520b7e41ee3,Sports Bar,40.73210836762757,-73.98522117189917,New York,NY
Gramercy,40.737209832715,-73.98137594833541,The Belfry,4ef814d19a52c90841a52f78,Bar,40.73288029005304,-73.98635704932418,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Boxers NYC,4bd8df990115c9b618ba7580,Gay Bar,40.74073227410415,-73.99331706709701,New York,NY
Gramercy,40.737209832715,-73.98137594833541,SLATE,40e35400f964a520e6091fe3,Lounge,40.74134754689478,-73.99319459660254,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Barcade,53c03f95498e00f69cd8c4e1,Bar,40.72935087592691,-73.98946883166617,New York,NY
Gramercy,40.737209832715,-73.98137594833541,Sake Bar Decibel,3fd66200f964a5203de41ee3,Sake Bar,40.729416284697756,-73.98774516375057,New York,NY
