Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue ID,Category ID,Venue Category,Venue Latitude,Venue Longitude,Venue City,Venue State
East Village,40.727846777270244,-73.98222616506416,Botanica Bar,3fd66200f964a52025e41ee3,4bf58dd8d48988d118941735,Dive Bar,40.72457213735245,-73.9945731818807,New York,NY
East Village,40.727846777270244,-73.98222616506416,The Rose Bar,4fe2a8cfe4b019c9a5c3e4a2,4bf58dd8d48988d11f941735,Nightclub,40.73849416535023,-73.98548891412301,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Beauty & Essex,4cc35db6d43ba14387a35ff8,4bf58dd8d48988d1d4941735,Speakeasy,40.72038534192122,-73.98698863102746,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Webster Hall,5cce2c2d0802d4002c446abb,4bf58dd8d48988d1e5931735,Music Venue,40.725598,-73.978717,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,CloudM Rooftop Bar,5bc7ea96f1936e002c929b24,4bf58dd8d48988d1d5941735,Hotel Bar,40.72061472889455,-73.99353724290425,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Ace Bar,3fd66200f964a520f8e41ee3,4bf58dd8d48988d116941735,Bar,40.72445066504064,-73.98289225853378,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,7B Horseshoe Bar aka Vazacs,3fd66200f964a52018e51ee3,4bf58dd8d48988d118941735,Dive Bar,40.72501408844526,-73.98132966231245,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Sláinte,410c3280f964a520b80b1fe3,4bf58dd8d48988d11b941735,Pub,40.724736568157184,-73.99256670229133,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Mudspot,3fd66200f964a520c4f11ee3,4bf58dd8d48988d16d941735,Café,40.729081718831225,-73.98675020884764,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Mr. Purple,5642aef9498e51025cf4a7a5,4bf58dd8d48988d1d5941735,Hotel Bar,40.72173744277209,-73.98800687282996,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Top Hops,4efcba2377161596a8040d45,4bf58dd8d48988d116941735,Bar,40.71844138729334,-73.98998709573911,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Bowery Ballroom,3fd66200f964a520dbe31ee3,4bf58dd8d48988d1e9931735,Rock Club,40.72032836818677,-73.99333511789582,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Dudley's,4fea4f60e4b020f59d4b35ab,4bf58dd8d48988d169941735,Australian Restaurant,40.718053,-73.990353,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Hill & Dale,5133c962e4b00e1a7144f3d3,4bf58dd8d48988d116941735,Bar,40.71953189143416,-73.99064578902959,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Hair of the Dog,4facffc4e4b0e93c1eafd166,4bf58dd8d48988d11d941735,Sports Bar,40.72137739490113,-73.98854000011409,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Hotel Chantelle,4cbcafab035d236aebebe64e,4bf58dd8d48988d116941735,Bar,40.71848249951786,-73.98905576383794,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,The Ten Bells,480f35eef964a520294f1fe3,4bf58dd8d48988d123941735,Wine Bar,40.71799099246782,-73.98978213419392,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Pianos,3fd66200f964a5200fe41ee3,4bf58dd8d48988d1e9931735,Rock Club,40.72110861332204,-73.98777540582154,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Boulton & Watt,50d4d50ee4b0260dfc1efe72,4bf58dd8d48988d155941735,Gastropub,40.72238850886525,-73.9863264051021,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Grey Lady,4faf2a31e4b09cca61d58138,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.71895714410247,-73.9903795981843,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,169 Bar,3fd66200f964a520f6ea1ee3,4bf58dd8d48988d118941735,Dive Bar,40.71416680496258,-73.98991685961549,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,310 Bowery Bar,4a67c7eaf964a5200bca1fe3,4bf58dd8d48988d116941735,Bar,40.724917379376315,-73.99241589237538,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Ghost Donkey,5824971da72a0b6817d66d7e,4bf58dd8d48988d11e941735,Cocktail Bar,40.72527552487189,-73.99249180868388,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Tom & Jerry's,3fd66200f964a52038eb1ee3,4bf58dd8d48988d118941735,Dive Bar,40.724698,-73.99331,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Good Night Sonny,55aaf994498e4067cdb37237,4bf58dd8d48988d11e941735,Cocktail Bar,40.727598,-73.98508,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,One Mile House,4ecd8d36b634dd298e4d0fa9,56aa371ce4b08b9a8d57356c,Beer Bar,40.720143812075484,-73.99328244095251,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Freemans,4169cd00f964a5208c1d1fe3,4bf58dd8d48988d14e941735,American Restaurant,40.72183686195003,-73.99245120080575,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Sweet and Vicious,3fd66200f964a520e0e51ee3,4bf58dd8d48988d121941735,Lounge,40.72125859729275,-73.99419772838098,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Boiler Room,3fd66200f964a5202be41ee3,4bf58dd8d48988d1d8941735,Gay Bar,40.72614008443929,-73.98927488829868,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,d.b.a.,3fd66200f964a5202fe41ee3,4bf58dd8d48988d116941735,Bar,40.7241623918401,-73.98776819038234,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Boilermaker,54122394498edb7c423162f4,4bf58dd8d48988d11e941735,Cocktail Bar,40.72343,-73.988576,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Loreley Beer Garden,40870b00f964a520b7f21ee3,4bf58dd8d48988d117941735,Beer Garden,40.721381014857954,-73.99280518282161,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,The Immigrant,4b57b82cf964a520a53d28e3,4bf58dd8d48988d123941735,Wine Bar,40.72845727436527,-73.98537242582132,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,The Wayland,4effd1ae8b81b0190aea7919,4bf58dd8d48988d11e941735,Cocktail Bar,40.725264203188885,-73.9780401613422,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,The Garret,56033054498e44116a0c3baf,4bf58dd8d48988d1d4941735,Speakeasy,40.729448,-73.980882,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,The Smith,477a3514f964a520214d1fe3,4bf58dd8d48988d14e941735,American Restaurant,40.73118513103143,-73.98867222644007,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Fools Gold NYC,51e9aeae498eb74ca88c5133,56aa371ce4b08b9a8d57356c,Beer Bar,40.72316392703791,-73.98969822662912,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Lovers of Today,4b9c7626f964a520656a36e3,4bf58dd8d48988d11e941735,Cocktail Bar,40.725757,-73.983281,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Sake Bar Decibel,3fd66200f964a5203de41ee3,4bf58dd8d48988d11c941735,Sake Bar,40.729416284697756,-73.98774516375057,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Baar Baar,5a1e961c1987ec47beed877d,4bf58dd8d48988d10f941735,Indian Restaurant,40.724533801523286,-73.99162419418478,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Bua,41c0d000f964a520891e1fe3,4bf58dd8d48988d116941735,Bar,40.7267574,-73.9839456,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Saxon + Parole,4e691e82b9930387355c629d,4bf58dd8d48988d14e941735,American Restaurant,40.725151439496315,-73.99233429678168,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,The Late Late,53322b7311d2bae2c6b338d0,4bf58dd8d48988d116941735,Bar,40.722986561956496,-73.98888517818075,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Sel Rrose,51b271f0498e6d7742908fe0,4bf58dd8d48988d11e941735,Cocktail Bar,40.72000590419239,-73.99391233921051,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Bar Goto,55b01ace498e6282c0c2acd7,4bf58dd8d48988d11e941735,Cocktail Bar,40.72269592600995,-73.98933925599431,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,The DL,4f5303dbe4b02cf6be81de21,4bf58dd8d48988d121941735,Lounge,40.71875996608499,-73.98907996954928,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Holiday Cocktail Lounge,50d23ea9e4b0bf2ab00e8a2d,4bf58dd8d48988d11e941735,Cocktail Bar,40.727859457636406,-73.98572880126528,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Public - Rooftop & Garden,593f0e372f97ec0681af6743,4bf58dd8d48988d121941735,Lounge,40.7230676940945,-73.99220486058917,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Botanica Bar,3fd66200f964a52025e41ee3,4bf58dd8d48988d118941735,Dive Bar,40.72457213735245,-73.9945731818807,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Mister Paradise,5c64a8cf78782c002c916688,4bf58dd8d48988d116941735,Bar,40.72666435428851,-73.98601716113738,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,Ferns,59c44abfb546184e25b5064b,4bf58dd8d48988d116941735,Bar,40.72889978279074,-73.9843492046894,New York,NY
Lower East Side,40.71780674892765,-73.98089031999291,The Roost,5309676d11d21cbecc67fa01,4bf58dd8d48988d116941735,Bar,40.72908444877913,-73.9786384670417,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Locanda Verde,4a149749f964a52055781fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.72009026528728,-74.01040508337252,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,City Vineyard,5748d802498eccc4228c7fd1,4bf58dd8d48988d123941735,Wine Bar,40.72119308612802,-74.01292115449905,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Grand Banks,53b2aa81498e6744c355ec9f,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.720300290100276,-74.01602651928121,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Terroir,4bc51cf40a30d13aafad599c,4bf58dd8d48988d123941735,Wine Bar,40.71875173530803,-74.0101154077084,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Arlo Rooftop Bar,5afca97c81635b00396c84fb,4bf58dd8d48988d133951735,Roof Deck,40.724390715292664,-74.00799047618538,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Nancy Whiskey Pub,3fd66200f964a52081e61ee3,4bf58dd8d48988d118941735,Dive Bar,40.720637245095666,-74.00514170397815,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Employees Only,41e46880f964a520d41e1fe3,4bf58dd8d48988d1d4941735,Speakeasy,40.7334216177383,-74.00622759147551,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Kenn's Broome Street Bar,3fd66200f964a52094e61ee3,4bf58dd8d48988d116941735,Bar,40.72331594075375,-74.00320029900396,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,The Odeon,3fd66200f964a52083e61ee3,4bf58dd8d48988d10c941735,French Restaurant,40.71701011409906,-74.00804244562225,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Black Tap,54f9d808498eaa73550d399c,4bf58dd8d48988d16c941735,Burger Joint,40.723897,-74.004221,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Ear Inn,3fd66200f964a52071e61ee3,4bf58dd8d48988d11b941735,Pub,40.725907,-74.009451,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Macao Trading Co.,49cebdeaf964a520815a1fe3,4bf58dd8d48988d142941735,Asian Restaurant,40.719759,-74.003981,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Belle Reve,54e2ad46498ec569ea3cb416,4bf58dd8d48988d11e941735,Cocktail Bar,40.719527614151524,-74.00441549272927,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,City Winery,49b87b8cf964a52044531fe3,4bf58dd8d48988d123941735,Wine Bar,40.72623987863601,-74.005773148313,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,AOA Bar & Grill,4ec4407382313b672fccf581,4bf58dd8d48988d11d941735,Sports Bar,40.72076391728838,-74.00509120850383,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Mother's Ruin,4de3e4effa7651589f21983d,4bf58dd8d48988d11e941735,Cocktail Bar,40.72131099002744,-73.99501204490662,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Hudson Clearwater,4d01634c527e236ac073c285,4bf58dd8d48988d157941735,New American Restaurant,40.7310779928982,-74.00690764188766,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,La Compagnie des Vins Surnaturels,53506fd9498ebca706a7c170,4bf58dd8d48988d123941735,Wine Bar,40.720447943059405,-73.9979693380989,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,La Esquina,431e2d80f964a52079271fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.72159769818963,-73.99747136388419,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Tiny's and the Bar Upstairs,4dadcb124df0522cc5622202,4bf58dd8d48988d14e941735,American Restaurant,40.71679304855808,-74.00821998878457,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Houston Hall,4eefd4506d86d722df8fd52e,4bf58dd8d48988d116941735,Bar,40.72879213466685,-74.00476202123185,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,P.J. Clarke's,4a01ee7bf964a52010711fe3,4bf58dd8d48988d16c941735,Burger Joint,40.71335815035693,-74.01626088575756,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Spring Lounge,3fd66200f964a52009e61ee3,4bf58dd8d48988d116941735,Bar,40.72195614285704,-73.9963268666797,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,The Dutch,4d9db7087f9e4eb9436ea1fc,4bf58dd8d48988d157941735,New American Restaurant,40.726541531581425,-74.00225198929544,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,The Blind Tiger,3fd66200f964a520dbea1ee3,56aa371ce4b08b9a8d57356c,Beer Bar,40.73182351997359,-74.003316833029,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Mercer Kitchen,3fd66200f964a520e6e51ee3,4bf58dd8d48988d14e941735,American Restaurant,40.72468796609349,-73.99867503501252,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,3 Sheets Saloon,4c4757dd972c0f47a77a2321,4bf58dd8d48988d116941735,Bar,40.73084593064685,-74.00105393143332,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,The Irish American Pub,3fd66200f964a520c3e81ee3,4bf58dd8d48988d11b941735,Pub,40.7097984320412,-74.00890728253643,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,JIMMY at The James,4cc60b7a82388cfad0727935,4bf58dd8d48988d11e941735,Cocktail Bar,40.72267138208952,-74.00481222939285,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,J.G. Melon,55a958f7498e5e476a2271c4,4bf58dd8d48988d16c941735,Burger Joint,40.729151370984674,-74.0012631457667,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Off The Wagon Bar & Grill,3fd66200f964a5200ae61ee3,4bf58dd8d48988d116941735,Bar,40.72986544293019,-74.00066082668437,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,The Ship,5387d2e2498ee7f0fb1c5b41,4bf58dd8d48988d1d4941735,Speakeasy,40.719912349965995,-73.99950333359008,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Whiskey Tavern,49c65aa8f964a52038571fe3,4bf58dd8d48988d122941735,Whisky Bar,40.71662496145311,-74.00025965055961,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Randolph Beer NOLITA,4f407084e4b020398c9e53b8,4bf58dd8d48988d117941735,Beer Garden,40.71971908169587,-73.99481665865127,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Down the Hatch,3fd66200f964a5200de71ee3,4bf58dd8d48988d116941735,Bar,40.73235794178968,-74.00170979644574,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,The Spaniard,5887fe6113af1c796e9121db,4bf58dd8d48988d11b941735,Pub,40.7327497,-74.0021829,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Charlie Bird,51278a09e4b0b624edbc914c,4bf58dd8d48988d110941735,Italian Restaurant,40.72785937722071,-74.00305153666231,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Marie's Crisis Cafe,4a0b79cff964a520fc741fe3,4bf58dd8d48988d1e8931735,Piano Bar,40.733221,-74.003378,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,The Garret,532ce99e498ec85163491a8e,4bf58dd8d48988d1d4941735,Speakeasy,40.73233477551172,-74.00368179147651,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Kesté Pizza & Vino,49ef26f3f964a52082681fe3,4bf58dd8d48988d1ca941735,Pizza Place,40.73147422591287,-74.00313076953147,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,The Greene Space at WNYC,49cbdc03f964a52024591fe3,4bf58dd8d48988d1f2931735,Performing Arts Venue,40.727122463940745,-74.00537489348002,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,S.O.B.'s,3fd66200f964a52005e71ee3,4bf58dd8d48988d116941735,Bar,40.72849127153034,-74.00528683452123,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Blue Note,3fd66200f964a520e9e51ee3,4bf58dd8d48988d1e7931735,Jazz Club,40.73083303956708,-74.00080777519076,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Spring Studios,521cad4011d2a9c6e2c198ae,4bf58dd8d48988d171941735,Event Space,40.72091513513113,-74.00620692903254,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,BINY Karaoke Bar and Lounge,422b9980f964a520d31f1fe3,4bf58dd8d48988d120941735,Karaoke Bar,40.721904909890874,-74.00515662630796,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,SoHo Grand Hotel Club Room,4c899f201eafb1f79c847335,4bf58dd8d48988d11e941735,Cocktail Bar,40.721958007618014,-74.00425217359967,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,The Bar Room at Temple Court,57f0689d498e7d49d9189369,4bf58dd8d48988d1d5941735,Hotel Bar,40.7114477287544,-74.00680157032005,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Smyth Lobby Bar,4d0c1650f393224b2b5d14ee,4bf58dd8d48988d1d5941735,Hotel Bar,40.7153141363129,-74.00935272910074,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Comedy Cellar at The Village Underground,51603739e4b0a9d70ee7fe34,4bf58dd8d48988d18e941735,Comedy Club,40.730792222213175,-74.00084635246698,New York,NY
Tribeca,40.721521967443216,-74.01068328559087,Arlo Liquor Bar,5822759cc0633a2cd29b6d32,4bf58dd8d48988d11e941735,Cocktail Bar,40.72438351073418,-74.00793103430236,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Randolph Beer NOLITA,4f407084e4b020398c9e53b8,4bf58dd8d48988d117941735,Beer Garden,40.71971908169587,-73.99481665865127,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,La Esquina,431e2d80f964a52079271fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.72159769818963,-73.99747136388419,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Spring Lounge,3fd66200f964a52009e61ee3,4bf58dd8d48988d116941735,Bar,40.72195614285704,-73.9963268666797,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Mother's Ruin,4de3e4effa7651589f21983d,4bf58dd8d48988d11e941735,Cocktail Bar,40.72131099002744,-73.99501204490662,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,One Mile House,4ecd8d36b634dd298e4d0fa9,56aa371ce4b08b9a8d57356c,Beer Bar,40.720143812075484,-73.99328244095251,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Bowery Ballroom,3fd66200f964a520dbe31ee3,4bf58dd8d48988d1e9931735,Rock Club,40.72032836818677,-73.99333511789582,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Sel Rrose,51b271f0498e6d7742908fe0,4bf58dd8d48988d11e941735,Cocktail Bar,40.72000590419239,-73.99391233921051,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Sweet and Vicious,3fd66200f964a520e0e51ee3,4bf58dd8d48988d121941735,Lounge,40.72125859729275,-73.99419772838098,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,169 Bar,3fd66200f964a520f6ea1ee3,4bf58dd8d48988d118941735,Dive Bar,40.71416680496258,-73.98991685961549,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Bleecker Street Bar,3fd66200f964a520dee51ee3,4bf58dd8d48988d116941735,Bar,40.726082447835225,-73.995063986329,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Mr. Purple,5642aef9498e51025cf4a7a5,4bf58dd8d48988d1d5941735,Hotel Bar,40.72173744277209,-73.98800687282996,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Pianos,3fd66200f964a5200fe41ee3,4bf58dd8d48988d1e9931735,Rock Club,40.72110861332204,-73.98777540582154,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Ghost Donkey,5824971da72a0b6817d66d7e,4bf58dd8d48988d11e941735,Cocktail Bar,40.72527552487189,-73.99249180868388,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Loreley Beer Garden,40870b00f964a520b7f21ee3,4bf58dd8d48988d117941735,Beer Garden,40.721381014857954,-73.99280518282161,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Fools Gold NYC,51e9aeae498eb74ca88c5133,56aa371ce4b08b9a8d57356c,Beer Bar,40.72316392703791,-73.98969822662912,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Hotel Chantelle,4cbcafab035d236aebebe64e,4bf58dd8d48988d116941735,Bar,40.71848249951786,-73.98905576383794,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Nancy Whiskey Pub,3fd66200f964a52081e61ee3,4bf58dd8d48988d118941735,Dive Bar,40.720637245095666,-74.00514170397815,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Freemans,4169cd00f964a5208c1d1fe3,4bf58dd8d48988d14e941735,American Restaurant,40.72183686195003,-73.99245120080575,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Hair of the Dog,4facffc4e4b0e93c1eafd166,4bf58dd8d48988d11d941735,Sports Bar,40.72137739490113,-73.98854000011409,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Tom & Jerry's,3fd66200f964a52038eb1ee3,4bf58dd8d48988d118941735,Dive Bar,40.724698,-73.99331,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,City Winery,49b87b8cf964a52044531fe3,4bf58dd8d48988d123941735,Wine Bar,40.72623987863601,-74.005773148313,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Mercer Kitchen,3fd66200f964a520e6e51ee3,4bf58dd8d48988d14e941735,American Restaurant,40.72468796609349,-73.99867503501252,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Baar Baar,5a1e961c1987ec47beed877d,4bf58dd8d48988d10f941735,Indian Restaurant,40.724533801523286,-73.99162419418478,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Cooper's Craft and Kitchen,4e91026302d5ee38b70532fe,4bf58dd8d48988d116941735,Bar,40.72683019543111,-73.98906275300347,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Saxon + Parole,4e691e82b9930387355c629d,4bf58dd8d48988d14e941735,American Restaurant,40.725151439496315,-73.99233429678168,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Macao Trading Co.,49cebdeaf964a520815a1fe3,4bf58dd8d48988d142941735,Asian Restaurant,40.719759,-74.003981,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Spring Studios,521cad4011d2a9c6e2c198ae,4bf58dd8d48988d171941735,Event Space,40.72091513513113,-74.00620692903254,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,The Ten Bells,480f35eef964a520294f1fe3,4bf58dd8d48988d123941735,Wine Bar,40.71799099246782,-73.98978213419392,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,BINY Karaoke Bar and Lounge,422b9980f964a520d31f1fe3,4bf58dd8d48988d120941735,Karaoke Bar,40.721904909890874,-74.00515662630796,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,AOA Bar & Grill,4ec4407382313b672fccf581,4bf58dd8d48988d11d941735,Sports Bar,40.72076391728838,-74.00509120850383,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,The Dutch,4d9db7087f9e4eb9436ea1fc,4bf58dd8d48988d157941735,New American Restaurant,40.726541531581425,-74.00225198929544,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Gyu-Kaku Japanese BBQ,427ff980f964a520b7211fe3,4bf58dd8d48988d111941735,Japanese Restaurant,40.728212727769844,-73.99091251469977,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,B Bar & Grill,3fd66200f964a5203ee41ee3,4bf58dd8d48988d121941735,Lounge,40.72720753631809,-73.99184225926147,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Carroll Place,5319188d498e3fb409caa7fd,4bf58dd8d48988d110941735,Italian Restaurant,40.728543776153494,-73.99983388039426,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Boulton & Watt,50d4d50ee4b0260dfc1efe72,4bf58dd8d48988d155941735,Gastropub,40.72238850886525,-73.9863264051021,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Barcade,53c03f95498e00f69cd8c4e1,4bf58dd8d48988d116941735,Bar,40.72935087592691,-73.98946883166617,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,McSorley's Old Ale House,3fd66200f964a52058e41ee3,4bf58dd8d48988d11b941735,Pub,40.72861871885969,-73.98997567195275,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,d.b.a.,3fd66200f964a5202fe41ee3,4bf58dd8d48988d116941735,Bar,40.7241623918401,-73.98776819038234,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,The Odeon,3fd66200f964a52083e61ee3,4bf58dd8d48988d10c941735,French Restaurant,40.71701011409906,-74.00804244562225,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Public - Rooftop & Garden,593f0e372f97ec0681af6743,4bf58dd8d48988d121941735,Lounge,40.7230676940945,-73.99220486058917,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Botanica Bar,3fd66200f964a52025e41ee3,4bf58dd8d48988d118941735,Dive Bar,40.72457213735245,-73.9945731818807,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Locanda Verde,4a149749f964a52055781fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.72009026528728,-74.01040508337252,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,SoHo Grand Hotel Club Room,4c899f201eafb1f79c847335,4bf58dd8d48988d11e941735,Cocktail Bar,40.721958007618014,-74.00425217359967,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Beauty & Essex,4cc35db6d43ba14387a35ff8,4bf58dd8d48988d1d4941735,Speakeasy,40.72038534192122,-73.98698863102746,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Angel’s Share,3fd66200f964a520caea1ee3,4bf58dd8d48988d1d4941735,Speakeasy,40.729755,-73.98936,New York,NY
Little Italy,40.71932379395907,-73.99730467208073,Le Poisson Rouge,48f0fcdcf964a52041521fe3,4bf58dd8d48988d1e9931735,Rock Club,40.72849014927854,-73.99995206555748,New York,NY
