,Unnamed: 0,Unnamed: 0.1,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue ID,Venue Category,Venue Latitude,Venue Longitude,Venue City,Venue State,Likes,Rating
3820,3820,3820,Lenox Hill,40.76811265828733,-73.9588596881376,La Esquina,590baee1cab410306bf495b2,Taco Place,40.76945123405223,-73.95778164213363,New York,NY,,
3821,3821,3821,Lenox Hill,40.76811265828733,-73.9588596881376,Cigar Inn,4bb63a4f2ea195218555ab2f,Smoke Shop,40.76877634685164,-73.95622190002375,New York,NY,,
3822,3822,3822,Lenox Hill,40.76811265828733,-73.9588596881376,Session 73,3fd66200f964a5206ae51ee3,Bar,40.76846452763088,-73.95576848489209,New York,NY,,
3823,3823,3823,Lenox Hill,40.76811265828733,-73.9588596881376,BAR-Coastal,42474900f964a52078201fe3,Bar,40.77174958310777,-73.95323578115094,New York,NY,,
3824,3824,3824,Lenox Hill,40.76811265828733,-73.9588596881376,Subway Inn,3fd66200f964a52011e81ee3,Dive Bar,40.76117769892571,-73.96371664490619,New York,NY,,
3825,3825,3825,Lenox Hill,40.76811265828733,-73.9588596881376,Brady's Bar,4a38f168f964a5200c9f1fe3,Bar,40.7752779246342,-73.95374325290372,New York,NY,,
3826,3826,3826,Lenox Hill,40.76811265828733,-73.9588596881376,The Jeffrey Craft Beer & Bites,4ff74eeae4b0f08304f382fc,Beer Garden,40.76090722126324,-73.96305772556497,New York,NY,,
3827,3827,3827,Lenox Hill,40.76811265828733,-73.9588596881376,T-Bar Steak & Lounge,4b81b128f964a5202bb830e3,Cocktail Bar,40.77063417293681,-73.96000318896644,New York,NY,,
3828,3828,3828,Lenox Hill,40.76811265828733,-73.9588596881376,Baker Street Pub,4a01c708f964a520fd701fe3,Pub,40.76210602814336,-73.96009494848309,New York,NY,,
3829,3829,3829,Lenox Hill,40.76811265828733,-73.9588596881376,Jones Wood Foundry,4d44b335c3e5f04dcf6a9d20,English Restaurant,40.77035451334435,-73.95366685540323,New York,NY,,
3830,3830,3830,Lenox Hill,40.76811265828733,-73.9588596881376,Uva,42699000f964a52049211fe3,Italian Restaurant,40.772118,-73.95564,New York,NY,,
3831,3831,3831,Lenox Hill,40.76811265828733,-73.9588596881376,Mel's Burger Bar,55f0d205498eb7dd602e122f,Burger Joint,40.77109561905668,-73.95669201047616,New York,NY,,
3832,3832,3832,Lenox Hill,40.76811265828733,-73.9588596881376,Eli's Night Shift,564bc0e5498ebbcbab5b0d7b,Bar,40.77434551192844,-73.95751164710708,New York,NY,,
3833,3833,3833,Lenox Hill,40.76811265828733,-73.9588596881376,J.G. Melon,3fd66200f964a52044ea1ee3,Burger Joint,40.77105,-73.95931,New York,NY,,
3834,3834,3834,Lenox Hill,40.76811265828733,-73.9588596881376,Doc Watson's,3fd66200f964a520dfe71ee3,Pub,40.7723546531183,-73.95568610284245,New York,NY,,
3835,3835,3835,Lenox Hill,40.76811265828733,-73.9588596881376,Maya,4a3ee14ef964a52085a31fe3,Latin American Restaurant,40.76312321184561,-73.95964439786661,New York,NY,,
3836,3836,3836,Lenox Hill,40.76811265828733,-73.9588596881376,The Bar Room,512e5f80e4b0011fa4180db6,Gastropub,40.76323199063648,-73.96861875112263,New York,NY,,
3837,3837,3837,Lenox Hill,40.76811265828733,-73.9588596881376,The Daisy,5620338a498e1de56ff181c8,New American Restaurant,40.77728780375053,-73.95220046565468,New York,NY,,
3838,3838,3838,Lenox Hill,40.76811265828733,-73.9588596881376,Bondurants,52bfac81498eeba382012f35,Bar,40.77711865075639,-73.95204331058143,New York,NY,,
3839,3839,3839,Lenox Hill,40.76811265828733,-73.9588596881376,Five Mile Stone,52f287cc11d26849c4522392,Bar,40.77724623519559,-73.95218284225119,New York,NY,,
3840,3840,3840,Lenox Hill,40.76811265828733,-73.9588596881376,Blooms Tavern,52645c5611d29cd4dea4fe5e,Bar,40.760528867580156,-73.96653234958649,New York,NY,,
3841,3841,3841,Lenox Hill,40.76811265828733,-73.9588596881376,The Penrose,4fe0eda4e4b0085f8737a2cc,Gastropub,40.775533410230814,-73.95324874603273,New York,NY,,
3842,3842,3842,Lenox Hill,40.76811265828733,-73.9588596881376,The Supply House,5202340b498e2a22f0d56432,Bar,40.7775779,-73.952268,New York,NY,,
3843,3843,3843,Lenox Hill,40.76811265828733,-73.9588596881376,Dorrian's Red Hand,3fd66200f964a5206fe81ee3,Bar,40.77647497186799,-73.9525851447182,New York,NY,,
3844,3844,3844,Lenox Hill,40.76811265828733,-73.9588596881376,Dylan Murphy's,4a18b5e7f964a520e0791fe3,Bar,40.77638543373941,-73.95576686149955,New York,NY,,
3845,3845,3845,Lenox Hill,40.76811265828733,-73.9588596881376,Regency Bar and Grill,52d91c79498e4bedba710166,American Restaurant,40.76434035267536,-73.9690628525301,New York,NY,,
3846,3846,3846,Lenox Hill,40.76811265828733,-73.9588596881376,Mad River Bar & Grille,3fd66200f964a52073e81ee3,Pub,40.776075279077475,-73.95598284452117,New York,NY,,
3847,3847,3847,Lenox Hill,40.76811265828733,-73.9588596881376,Eastfield's Kitchen & Bar,573fbdd9498eb6b880629a2e,Cocktail Bar,40.770876446919374,-73.95091820914855,New York,NY,,
3848,3848,3848,Lenox Hill,40.76811265828733,-73.9588596881376,American Trash Inc,3fd66200f964a520c8ea1ee3,Restaurant,40.770787989201466,-73.95384496917191,New York,NY,,
3849,3849,3849,Lenox Hill,40.76811265828733,-73.9588596881376,Bemelmans Bar,3fd66200f964a520cdea1ee3,Hotel Bar,40.77460663060093,-73.96330814709151,New York,NY,,
3850,3850,3850,Lenox Hill,40.76811265828733,-73.9588596881376,THEP,5997796d603d2a7019b8c58e,Thai Restaurant,40.77074334700357,-73.95705953980662,New York,NY,,
3851,3851,3851,Lenox Hill,40.76811265828733,-73.9588596881376,Vanguard Wine Bar,57e45b9c498ee2bcefe6c2dc,Wine Bar,40.76859355909807,-73.95540157090666,New York,NY,,
3852,3852,3852,Lenox Hill,40.76811265828733,-73.9588596881376,Jack & Fanny's,5a3301641cf2e12739f7bbc4,Bar,40.77568018096881,-73.95343890906591,New York,NY,,
3853,3853,3853,Lenox Hill,40.76811265828733,-73.9588596881376,The Mark Hotel,4b37853af964a520c54125e3,Hotel,40.775201442917,-73.96335120620346,New York,NY,,
3854,3854,3854,Lenox Hill,40.76811265828733,-73.9588596881376,Ethyl's Alcohol & Food,5734fe3f498ed7cf0dd66fef,Bar,40.77699064154686,-73.95237618153155,New York,NY,,
3855,3855,3855,Lenox Hill,40.76811265828733,-73.9588596881376,Treadwell Park,565ade1c498e51f6e3954bd2,Beer Garden,40.76146112347086,-73.96076080803623,New York,NY,,
3856,3856,3856,Lenox Hill,40.76811265828733,-73.9588596881376,Brandy's Piano Bar,3fd66200f964a520ddea1ee3,Piano Bar,40.77694288534987,-73.95353593196685,New York,NY,,
3857,3857,3857,Lenox Hill,40.76811265828733,-73.9588596881376,City Swiggers,4e95c2f5108168120ad2f07e,Beer Store,40.77751459147488,-73.95082007552988,New York,NY,,
3858,3858,3858,Lenox Hill,40.76811265828733,-73.9588596881376,The Blasket,59dd60286eda024b58b5111b,Irish Pub,40.759499113244686,-73.96519133436675,New York,NY,,
3859,3859,3859,Lenox Hill,40.76811265828733,-73.9588596881376,The Pony Bar,4f95cf8bd5fb282730b426c5,Bar,40.76978084671053,-73.95449468539174,New York,NY,,
3860,3860,3860,Lenox Hill,40.76811265828733,-73.9588596881376,The Stumble Inn,49d012ecf964a520fc5a1fe3,Bar,40.771316658668866,-73.95633817737706,New York,NY,,
3861,3861,3861,Lenox Hill,40.76811265828733,-73.9588596881376,Heidelberg Restaurant,439e1fd8f964a520092c1fe3,German Restaurant,40.77753193843935,-73.95197880439615,New York,NY,,
3862,3862,3862,Lenox Hill,40.76811265828733,-73.9588596881376,Central Park SummerStage,4e838c3ae5e877f1e16ed150,Performing Arts Venue,40.77264695319242,-73.97027108726499,New York,NY,,
3863,3863,3863,Lenox Hill,40.76811265828733,-73.9588596881376,Milk & Hops UES,592f3becb1538e4bfc2b37b5,Beer Bar,40.76242430080071,-73.96008473253472,New York,NY,,
3864,3864,3864,Lenox Hill,40.76811265828733,-73.9588596881376,Caledonia Bar,4d5875df36d1721ee134f7b1,Bar,40.77625399201635,-73.95289944413287,New York,NY,,
3865,3865,3865,Lenox Hill,40.76811265828733,-73.9588596881376,Bar Pleiades,4b316f99f964a520f10625e3,Cocktail Bar,40.7742610015622,-73.96374622980018,New York,NY,,
3866,3866,3866,Lenox Hill,40.76811265828733,-73.9588596881376,Sojourn,4be1fe8b660ec9282567c83b,Tapas Restaurant,40.773367,-73.955511,New York,NY,,
3867,3867,3867,Lenox Hill,40.76811265828733,-73.9588596881376,Felice 64,4a2172ccf964a520f37c1fe3,Wine Bar,40.762706137157465,-73.95973879585064,New York,NY,,
3868,3868,3868,Lenox Hill,40.76811265828733,-73.9588596881376,Library Bar,4d9cee1448b6224b4939199f,Cocktail Bar,40.764326052364005,-73.96891701997632,New York,NY,,
3869,3869,3869,Lenox Hill,40.76811265828733,-73.9588596881376,Bar Italia,4d840360d5fab60c7b25d99b,Cocktail Bar,40.767856246526655,-73.96832300054497,New York,NY,,
3870,3870,3870,Roosevelt Island,40.76215960576283,-73.94916769227953,Murphy's Law,4ad0eda5f964a52031db20e3,Pub,40.7660671790396,-73.95574609715257,New York,NY,,
3871,3871,3871,Roosevelt Island,40.76215960576283,-73.94916769227953,The Five Lamps,5c6795267d8497002c276617,Pub,40.77433900000001,-73.948293,New York,NY,,
3872,3872,3872,Roosevelt Island,40.76215960576283,-73.94916769227953,BAR-Coastal,42474900f964a52078201fe3,Bar,40.77174958310777,-73.95323578115094,New York,NY,,
3873,3873,3873,Roosevelt Island,40.76215960576283,-73.94916769227953,Subway Inn,3fd66200f964a52011e81ee3,Dive Bar,40.76117769892571,-73.96371664490619,New York,NY,,
3874,3874,3874,Roosevelt Island,40.76215960576283,-73.94916769227953,Baker Street Pub,4a01c708f964a520fd701fe3,Pub,40.76210602814336,-73.96009494848309,New York,NY,,
3875,3875,3875,Roosevelt Island,40.76215960576283,-73.94916769227953,WORKSHOP,59237929bcbf7a2c9b7dff02,Bar,40.770051938986676,-73.95747737953275,New York,NY,,
3876,3876,3876,Roosevelt Island,40.76215960576283,-73.94916769227953,Jones Wood Foundry,4d44b335c3e5f04dcf6a9d20,English Restaurant,40.77035451334435,-73.95366685540323,New York,NY,,
3877,3877,3877,Roosevelt Island,40.76215960576283,-73.94916769227953,The Jeffrey Craft Beer & Bites,4ff74eeae4b0f08304f382fc,Beer Garden,40.76090722126324,-73.96305772556497,New York,NY,,
3878,3878,3878,Roosevelt Island,40.76215960576283,-73.94916769227953,The Hunterian,5c28221a180b91002ccd3ae9,Cocktail Bar,40.766096999999995,-73.955904,New York,NY,,
3879,3879,3879,Roosevelt Island,40.76215960576283,-73.94916769227953,Mile 17,561491ce498e6a4d7b59a928,Sports Bar,40.76984195091082,-73.95448980529402,New York,NY,,
3880,3880,3880,Roosevelt Island,40.76215960576283,-73.94916769227953,The Penrose,4fe0eda4e4b0085f8737a2cc,Gastropub,40.775533410230814,-73.95324874603273,New York,NY,,
3881,3881,3881,Roosevelt Island,40.76215960576283,-73.94916769227953,Mel's Burger Bar,55f0d205498eb7dd602e122f,Burger Joint,40.77109561905668,-73.95669201047616,New York,NY,,
3882,3882,3882,Roosevelt Island,40.76215960576283,-73.94916769227953,The Cocktail Lab (Bearded Alchemist),52b3da67498ed655706f6b58,Cocktail Bar,40.76142548010922,-73.96395663570412,New York,NY,,
3883,3883,3883,Roosevelt Island,40.76215960576283,-73.94916769227953,J.G. Melon,3fd66200f964a52044ea1ee3,Burger Joint,40.77105,-73.95931,New York,NY,,
3884,3884,3884,Roosevelt Island,40.76215960576283,-73.94916769227953,Maya,4a3ee14ef964a52085a31fe3,Latin American Restaurant,40.76312321184561,-73.95964439786661,New York,NY,,
3885,3885,3885,Roosevelt Island,40.76215960576283,-73.94916769227953,Cigar Inn,4bb63a4f2ea195218555ab2f,Smoke Shop,40.76877634685164,-73.95622190002375,New York,NY,,
3886,3886,3886,Roosevelt Island,40.76215960576283,-73.94916769227953,Eastfield's Kitchen & Bar,573fbdd9498eb6b880629a2e,Cocktail Bar,40.770876446919374,-73.95091820914855,New York,NY,,
3887,3887,3887,Roosevelt Island,40.76215960576283,-73.94916769227953,THEP,5997796d603d2a7019b8c58e,Thai Restaurant,40.77074334700357,-73.95705953980662,New York,NY,,
3888,3888,3888,Roosevelt Island,40.76215960576283,-73.94916769227953,AOC East,58d0ac74117420278ee83672,Wine Bar,40.77483845717926,-73.95083738094807,New York,NY,,
3889,3889,3889,Roosevelt Island,40.76215960576283,-73.94916769227953,Big Alice Brewing,51bc99a6498e1757ec1d9148,Brewery,40.752114890905965,-73.95056089199001,Long Island City,NY,,
3890,3890,3890,Roosevelt Island,40.76215960576283,-73.94916769227953,2nd Floor Bar & Essen,5a21dc3c25fb7b50c5c6ad69,Cocktail Bar,40.769686794793905,-73.95435011649448,New York,NY,,
3891,3891,3891,Roosevelt Island,40.76215960576283,-73.94916769227953,LIC Beer Project,5557b7a5498e14df4df7be8b,Brewery,40.7546665934613,-73.93940550245183,Long Island City,NY,,
3892,3892,3892,Roosevelt Island,40.76215960576283,-73.94916769227953,The Pony Bar,4f95cf8bd5fb282730b426c5,Bar,40.76978084671053,-73.95449468539174,New York,NY,,
3893,3893,3893,Roosevelt Island,40.76215960576283,-73.94916769227953,Spin Music Studios,4bb3f19a0cbcef3b4686582a,Music Venue,40.754193276098796,-73.94019275800358,Long Island City,NY,,
3894,3894,3894,Roosevelt Island,40.76215960576283,-73.94916769227953,Milk & Hops UES,592f3becb1538e4bfc2b37b5,Beer Bar,40.76242430080071,-73.96008473253472,New York,NY,,
3895,3895,3895,Roosevelt Island,40.76215960576283,-73.94916769227953,Finnegans Wake,40f47780f964a520990a1fe3,Bar,40.76855160620952,-73.95558314299699,New York,NY,,
3896,3896,3896,Roosevelt Island,40.76215960576283,-73.94916769227953,One Lenox,5931f5506a8d865b7be11120,Restaurant,40.76093860472244,-73.96117140149255,New York,NY,,
3897,3897,3897,Roosevelt Island,40.76215960576283,-73.94916769227953,Treadwell Park,565ade1c498e51f6e3954bd2,Beer Garden,40.76146112347086,-73.96076080803623,New York,NY,,
3898,3898,3898,Roosevelt Island,40.76215960576283,-73.94916769227953,The Blasket,59dd60286eda024b58b5111b,Irish Pub,40.759499113244686,-73.96519133436675,New York,NY,,
3899,3899,3899,Roosevelt Island,40.76215960576283,-73.94916769227953,Session 73,3fd66200f964a5206ae51ee3,Bar,40.76846452763088,-73.95576848489209,New York,NY,,
3900,3900,3900,Roosevelt Island,40.76215960576283,-73.94916769227953,Felice 64,4a2172ccf964a520f37c1fe3,Wine Bar,40.762706137157465,-73.95973879585064,New York,NY,,
3901,3901,3901,Roosevelt Island,40.76215960576283,-73.94916769227953,La Esquina,590baee1cab410306bf495b2,Taco Place,40.76945123405223,-73.95778164213363,New York,NY,,
3902,3902,3902,Roosevelt Island,40.76215960576283,-73.94916769227953,Sutton Bar Room,56c91aab498e4246a8e901e4,Bar,40.759334299894796,-73.96213942561282,New York,NY,,
3903,3903,3903,Roosevelt Island,40.76215960576283,-73.94916769227953,Cafe 61 & Rooftop Grill,4c3a10f2dfb0e21efc84b1a8,Café,40.76087066489897,-73.96243560556505,New York,NY,,
3904,3904,3904,Roosevelt Island,40.76215960576283,-73.94916769227953,Taquileria Maya,4fcc0021e4b0e33fd52a6ec5,Bar,40.763000513843494,-73.95956570462957,New York,NY,,
3905,3905,3905,Roosevelt Island,40.76215960576283,-73.94916769227953,B. Cafe - East,4bf2d0e2354e9c744b802602,Café,40.77095251409253,-73.9576186318982,New York,NY,,
3906,3906,3906,Roosevelt Island,40.76215960576283,-73.94916769227953,Serena's Wine Bar-Cafe,539225e4498e7b5d5b7eec21,Wine Bar,40.76530396392224,-73.96102130674548,New York,NY,,
3907,3907,3907,Roosevelt Island,40.76215960576283,-73.94916769227953,The Spotted Dog,58cc9d68995842498eaa9fe2,Bar,40.7624094537814,-73.96002468116225,New York,NY,,
3908,3908,3908,Roosevelt Island,40.76215960576283,-73.94916769227953,Sugar East,58df1308e7f1cf43197ab7a4,Speakeasy,40.761397723659975,-73.96071100605661,New York,NY,,
3909,3909,3909,Roosevelt Island,40.76215960576283,-73.94916769227953,Mist Harlem Restaurant,510c5475e4b074f33cd5fdd5,Cocktail Bar,40.750589384586505,-73.94833824229012,New York,NY,,
3910,3910,3910,Roosevelt Island,40.76215960576283,-73.94916769227953,Kurant Wine Bar and Kitchen,52599e6c498e5c94c0c1b21e,Restaurant,40.75968973320586,-73.96497621682784,New York,NY,,
3911,3911,3911,Roosevelt Island,40.76215960576283,-73.94916769227953,The Lewis Lounge,5047f45ae4b0d6e661a0528b,Dive Bar,40.773028000000004,-73.95097700000002,New York,NY,,
3912,3912,3912,Roosevelt Island,40.76215960576283,-73.94916769227953,In Vino Veritas,4b6e1495f964a520faa82ce3,Wine Shop,40.76907101826244,-73.9551571666544,New York,NY,,
3913,3913,3913,Roosevelt Island,40.76215960576283,-73.94916769227953,Bayard's Ale House,56203c17498e940a1c7d16f5,Pub,40.7746898597756,-73.95098993005361,New York,NY,,
3914,3914,3914,Roosevelt Island,40.76215960576283,-73.94916769227953,Penthouse 808,4b8087f0f964a520727a30e3,Other Nightlife,40.753951,-73.949333,Long Island City,NY,,
3915,3915,3915,Roosevelt Island,40.76215960576283,-73.94916769227953,The Allie Way Sports Bar,4e41bfc545dd4a1e0432ed97,Bar,40.76608800576624,-73.95592760298234,New York,NY,,
3916,3916,3916,Roosevelt Island,40.76215960576283,-73.94916769227953,Neary's,4b7f2cd9f964a520a81c30e3,Restaurant,40.75846101903896,-73.96340048686271,New York,NY,,
3917,3917,3917,Roosevelt Island,40.76215960576283,-73.94916769227953,Vanguard Wine Bar,57e45b9c498ee2bcefe6c2dc,Wine Bar,40.76859355909807,-73.95540157090666,New York,NY,,
3918,3918,3918,Roosevelt Island,40.76215960576283,-73.94916769227953,Bar Felice,5255afa58bbdabf2640f3953,Lounge,40.774759504088095,-73.95091626395566,New York,NY,,
3919,3919,3919,Roosevelt Island,40.76215960576283,-73.94916769227953,Sapphire New York Strip Club,4b9daa34f964a52005b936e3,Strip Club,40.76052839790494,-73.96229715855108,New York,NY,,
3920,3920,3920,Upper West Side,40.787657998534854,-73.97705923630603,The Parlour,3fd66200f964a52064e91ee3,Bar,40.78845759879725,-73.97700050343445,New York,NY,,
3921,3921,3921,Upper West Side,40.787657998534854,-73.97705923630603,Amélie,5a35d218c0f16360b9046ca8,Wine Bar,40.788670873697534,-73.97440006466266,New York,NY,,
3922,3922,3922,Upper West Side,40.787657998534854,-73.97705923630603,e's BAR,5349cafa11d2adce986d476d,Bar,40.786789787793204,-73.97565381430985,New York,NY,,
3923,3923,3923,Upper West Side,40.787657998534854,-73.97705923630603,OLMA Caviar Boutique & Lounge,56f09384498e87a6c82227d7,Lounge,40.783945705310025,-73.97781536105738,New York,NY,,
3924,3924,3924,Upper West Side,40.787657998534854,-73.97705923630603,Fred's Restaurant,44281118f964a520ba311fe3,American Restaurant,40.78565778922317,-73.97653947514475,New York,NY,,
3925,3925,3925,Upper West Side,40.787657998534854,-73.97705923630603,Hi-Life,4a541923f964a52008b31fe3,American Restaurant,40.785653503704474,-73.97640262142791,New York,NY,,
3926,3926,3926,Upper West Side,40.787657998534854,-73.97705923630603,Bar Veloce,5c256fa6826444002c1d5994,Wine Bar,40.785477,-73.97694200000002,New York,NY,,
3927,3927,3927,Upper West Side,40.787657998534854,-73.97705923630603,Radio Amsterdam,5a502cce59c423256cab1390,Bar,40.78343428962524,-73.97808986198098,New York,NY,,
3928,3928,3928,Upper West Side,40.787657998534854,-73.97705923630603,Bodega 88,57a7dae9498ec674f3e512b4,Sports Bar,40.787496999999995,-73.97134,New York,NY,,
3929,3929,3929,Upper West Side,40.787657998534854,-73.97705923630603,Caledonia Bar,581e56f30d63b178d22a0cc6,Bar,40.7840904847856,-73.9777126525013,New York,NY,,
3930,3930,3930,Upper West Side,40.787657998534854,-73.97705923630603,Dive Bar,3fd66200f964a5205ce81ee3,Dive Bar,40.79396867203885,-73.97053180440673,New York,NY,,
3931,3931,3931,Upper West Side,40.787657998534854,-73.97705923630603,Center for Family Music,4c8e7685c865952191dc0029,Music Venue,40.779624,-73.977304,New York,NY,,
3932,3932,3932,Upper West Side,40.787657998534854,-73.97705923630603,Burke & Wills,51e773a850190e36800d5ccd,Australian Restaurant,40.783570613513795,-73.97948846159886,New York,NY,,
3933,3933,3933,Upper West Side,40.787657998534854,-73.97705923630603,Lilly’s,5ad1635ed7627e4ab31ed8eb,Wine Bar,40.77729246844122,-73.97845796671781,New York,NY,,
3934,3934,3934,Upper West Side,40.787657998534854,-73.97705923630603,Osteria Cotta,4d68839467a8f04df7ee01be,Italian Restaurant,40.78557829267472,-73.97283558506008,New York,NY,,
3935,3935,3935,Upper West Side,40.787657998534854,-73.97705923630603,Amsterdam Ale House,49ef2aabf964a52083681fe3,Pub,40.781255220529324,-73.97990181796905,New York,NY,,
3936,3936,3936,Upper West Side,40.787657998534854,-73.97705923630603,The Dead Poet,3fd66200f964a52015e31ee3,Pub,40.784867506770865,-73.97713849349478,New York,NY,,
3937,3937,3937,Upper West Side,40.787657998534854,-73.97705923630603,Guyer's,578afbcb498ebc33f1b0826e,Lounge,40.77840652901132,-73.97805379334628,New York,NY,,
3938,3938,3938,Upper West Side,40.787657998534854,-73.97705923630603,Dark Bullet Oyster & Sake Bar,5a96f8ef356b493b14b457ca,Sake Bar,40.77817681838828,-73.98080669140161,New York,NY,,
3939,3939,3939,Upper West Side,40.787657998534854,-73.97705923630603,Beer Shop NYC,567f2c9b498e89ea74161a2a,Beer Store,40.784059782319204,-73.97771881482869,New York,NY,,
3940,3940,3940,Upper West Side,40.787657998534854,-73.97705923630603,Tarallucci e Vino Wine Bar,4d3c617784d46ea8b979fd5c,Wine Bar,40.78446709046581,-73.97359687321863,New York,NY,,
3941,3941,3941,Upper West Side,40.787657998534854,-73.97705923630603,St. James Gate Publick House,49f13760f964a5209e691fe3,Bar,40.78449568971589,-73.97732893024434,New York,NY,,
3942,3942,3942,Upper West Side,40.787657998534854,-73.97705923630603,George Keeley NYC,3fd66200f964a5200ce91ee3,Pub,40.78599000000001,-73.97617199999998,New York,NY,,
3943,3943,3943,Upper West Side,40.787657998534854,-73.97705923630603,Beacon Theatre,3fd66200f964a52020e81ee3,Concert Hall,40.780554252661155,-73.98043206426469,New York,NY,,
3944,3944,3944,Upper West Side,40.787657998534854,-73.97705923630603,City Slickers Diner,5c9a6cb0a30619002c0120d6,Diner,40.79430900000001,-73.966336,New York,NY,,
3945,3945,3945,Upper West Side,40.787657998534854,-73.97705923630603,The Owl’s Tail,5b53b9cf93bd63002c9f3c96,Cocktail Bar,40.78081699571725,-73.98094454987799,New York,NY,,
3946,3946,3946,Upper West Side,40.787657998534854,-73.97705923630603,Symphony Space,4345ba80f964a52079281fe3,Theater,40.793846,-73.972751,New York,NY,,
3947,3947,3947,Upper West Side,40.787657998534854,-73.97705923630603,Dublin House,3fd66200f964a52059e91ee3,Dive Bar,40.783650772933605,-73.97941198985927,New York,NY,,
3948,3948,3948,Upper West Side,40.787657998534854,-73.97705923630603,Prohibition,3fd66200f964a5203be81ee3,Bar,40.78530141030111,-73.97297416179856,New York,NY,,
3949,3949,3949,Upper West Side,40.787657998534854,-73.97705923630603,Beacon Bar,516f3da6e4b07fa46b62bfaf,Bar,40.78064259776091,-73.98131939828188,New York,NY,,
3950,3950,3950,Upper West Side,40.787657998534854,-73.97705923630603,Dive 75,4133bf80f964a520b31a1fe3,Dive Bar,40.77951273369767,-73.97771623615462,New York,NY,,
3951,3951,3951,Upper West Side,40.787657998534854,-73.97705923630603,Dakota Bar,4ec68ffb4690116a8afb13cf,Wine Bar,40.77748356470829,-73.97868538837034,New York,NY,,
3952,3952,3952,Upper West Side,40.787657998534854,-73.97705923630603,Excelsior Hotel NYC,4ad2b3d4f964a52083e220e3,Hotel,40.78294941406415,-73.97396406967589,New York,NY,,
3953,3953,3953,Upper West Side,40.787657998534854,-73.97705923630603,The Gin Mill,40fc6080f964a520250b1fe3,Bar,40.78460871565815,-73.97735348419155,New York,NY,,
3954,3954,3954,Upper West Side,40.787657998534854,-73.97705923630603,Jake's Dilemma,3fd66200f964a52042e81ee3,Dive Bar,40.78426799409865,-73.97756732086017,New York,NY,,
3955,3955,3955,Upper West Side,40.787657998534854,-73.97705923630603,Malachy's,3fd66200f964a52030e81ee3,Bar,40.777575898776654,-73.97914848718638,New York,NY,,
3956,3956,3956,Upper West Side,40.787657998534854,-73.97705923630603,Vin Sur Vingt,576610d1cd100453bdf5fa3d,Wine Bar,40.785077486405,-73.97285410928457,New York,NY,,
3957,3957,3957,Upper West Side,40.787657998534854,-73.97705923630603,Blondies,3fd66200f964a52044e81ee3,Sports Bar,40.783487387809146,-73.97911071192236,New York,NY,,
3958,3958,3958,Upper West Side,40.787657998534854,-73.97705923630603,Cleopatra's Needle,3fd66200f964a52055e81ee3,Jazz Club,40.792449406652494,-73.97342718686019,New York,NY,,
3959,3959,3959,Upper West Side,40.787657998534854,-73.97705923630603,Buceo 95,49c079b1f964a52068551fe3,Tapas Restaurant,40.79355044721195,-73.97114630224262,New York,NY,,
3960,3960,3960,Upper West Side,40.787657998534854,-73.97705923630603,'Cesca,4a8c835ef964a5204e0e20e3,Italian Restaurant,40.78053293317252,-73.98009419721154,New York,NY,,
3961,3961,3961,Upper West Side,40.787657998534854,-73.97705923630603,Church of the Blessed Sacrament (R.C.),4b08998bf964a520320f23e3,Church,40.77733184200552,-73.98120222799288,New York,NY,,
3962,3962,3962,Upper West Side,40.787657998534854,-73.97705923630603,Tenzan,4a3d29d3f964a520e5a11fe3,Japanese Restaurant,40.77832283524332,-73.97811391365127,New York,NY,,
3963,3963,3963,Upper West Side,40.787657998534854,-73.97705923630603,Stand Up NY,3fd66200f964a52054e81ee3,Comedy Club,40.78301939170512,-73.98019458586081,New York,NY,,
3964,3964,3964,Upper West Side,40.787657998534854,-73.97705923630603,Ripley-Grier Studios,4b800ce6f964a520cd4d30e3,Music Venue,40.7781025445176,-73.97979601924868,New York,NY,,
3965,3965,3965,Upper West Side,40.787657998534854,-73.97705923630603,Le Pif,541cf950498e2b7ff884a94b,Wine Bar,40.77765032124973,-73.98219501000139,New York,NY,,
3966,3966,3966,Upper West Side,40.787657998534854,-73.97705923630603,Blockheads Burritos,4ec00e278b81127c0b497af2,Mexican Restaurant,40.79078366098182,-73.97257167678312,New York,NY,,
3967,3967,3967,Upper West Side,40.787657998534854,-73.97705923630603,Bettola,4aad81f9f964a520a46020e3,Italian Restaurant,40.783594881629135,-73.97800998550794,New York,NY,,
3968,3968,3968,Upper West Side,40.787657998534854,-73.97705923630603,Manhattan Cricket Club,525479688bbd5539a72fac63,Speakeasy,40.78354081529867,-73.97945501203226,New York,NY,,
3969,3969,3969,Upper West Side,40.787657998534854,-73.97705923630603,Bar Thalia,4cc05dd473ef199ca474d9a2,Bar,40.79404933800944,-73.97253442466453,New York,NY,,
3970,3970,3970,Lincoln Square,40.773528889421655,-73.98533777001262,The Metropolitan Opera (Metropolitan Opera),48e480eef964a52022521fe3,Opera House,40.77274188001071,-73.9844012260437,New York,NY,,
3971,3971,3971,Lincoln Square,40.773528889421655,-73.98533777001262,Lincoln Center for the Performing Arts,3fd66200f964a52023e81ee3,Performing Arts Venue,40.772319252744154,-73.98306893465339,New York,NY,,
3972,3972,3972,Lincoln Square,40.773528889421655,-73.98533777001262,David Geffen Hall,43237380f964a520a6271fe3,Concert Hall,40.77230536300232,-73.983155909603,New York,NY,,
