Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue ID,Venue Category,Venue Latitude,Venue Longitude,Venue City,Venue State,Likes,Rating
Jamaica Center,40.70465736068717,-73.79690165888289,Club Tobago,4c9fa9c00e9bb1f77b7df25f,Nightclub,40.6961864233017,-73.8041192293167,Jamaica,NY,,
Jamaica Center,40.70465736068717,-73.79690165888289,jouway,4f6d4d28e4b0738fb21a2071,Lounge,40.69608018742924,-73.80413762119437,Jamaica,NY,,
Jamaica Center,40.70465736068717,-73.79690165888289,Computer Lab,4ec5aff8f79041351aa558c3,Lounge,40.714155370202604,-73.79260827166794,Jamaica,NY,,
Jamaica Center,40.70465736068717,-73.79690165888289,Jouvay Nightclub,4f93815de4b06ce8586591d5,Nightclub,40.696165131648605,-73.80412235798632,Jamaica,NY,,
Oakland Gardens,40.74561857141855,-73.75494976234332,QPAC,4eee47ea93add02fcd1e4d96,Concert Hall,40.755593261521184,-73.75595349692145,Bayside,NY,,
Oakland Gardens,40.74561857141855,-73.75494976234332,Queens Symponic Orchestra,4e9638a8cc21310d90240af6,Concert Hall,40.75541923577904,-73.75610288737121,,NY,,
Queens Village,40.718893092167356,-73.73871484578423,Square1Nation,4f3449aee4b030798370d0b0,Music Venue,40.726636152851256,-73.73396316014548,Queens Village,NY,,
Queens Village,40.718893092167356,-73.73871484578423,Sterling Sound (Mastering Studio),4fed0030e4b0b6774ea0c87e,Music Venue,40.71447796475144,-73.73669537303036,New York,NY,,
Queens Village,40.718893092167356,-73.73871484578423,BasSick Productions,4e45925345dd2955e58bc850,Music Venue,40.724393,-73.739529,Queens Village,NY,,
Queens Village,40.718893092167356,-73.73871484578423,The Esco-BARS,4cbe54b200d8370494053d5c,Lounge,40.7221394777298,-73.74045431613922,Queens Village,NY,,
Hollis,40.71124344191904,-73.75925009335594,Lion Paw Studios,51ff6a40498ec390174c65f6,Music Venue,40.711972,-73.76073000000002,Queens,NY,,
Hollis,40.71124344191904,-73.75925009335594,code lounge,5827a93a8e003314e048cf59,Lounge,40.713611,-73.762235,New York,NY,,
Hollis,40.71124344191904,-73.75925009335594,Mavi Lounge,4c0af7d4ffb8c9b6e8966c61,Lounge,40.71369575694726,-73.75616676130713,Hollis,NY,,
Hollis,40.71124344191904,-73.75925009335594,Band Practice,4c51e23fb6dabe9aded87512,Rock Club,40.71713984012604,-73.750917,Queens Village,NY,,
Hollis,40.71124344191904,-73.75925009335594,Club Cama,4f605d66e4b0005743621044,Nightclub,40.69974291183023,-73.75451129878199,,NY,,
Hollis,40.71124344191904,-73.75925009335594,King Sage Music Studio,50fd7e38e4b0e6d7908ed885,Music Venue,40.716848817576604,-73.77067941225135,Queens,NY,,
Hollis,40.71124344191904,-73.75925009335594,Secrets Bar & Lounge,4f3dc8abe4b0f010501272a2,Lounge,40.70250471166453,-73.74847412109375,Rosedale,NY,,
Hollis,40.71124344191904,-73.75925009335594,Infinity Bar,51e23cef498e7b1ebc84fbe8,Lounge,40.715785192108,-73.7593377378942,Queens,NY,,
Hollis,40.71124344191904,-73.75925009335594,I Can Club,4dd27f5c1f6ef5f6ccd5df9c,Nightclub,40.70188518471335,-73.76582451883537,,NY,,
South Jamaica,40.69691125378989,-73.7904261313554,Phroane Ave,4e30aff8b0fbb3b11125c89a,Nightclub,40.69058,-73.78584000000002,,NY,,
South Jamaica,40.69691125378989,-73.7904261313554,Studio,4c9bee350e9bb1f7fb61cf5f,Rock Club,40.68610668182372,-73.79218876361847,Jamaica,NY,,
South Jamaica,40.69691125378989,-73.7904261313554,Saint Albans Congregational Church Jazz Vespers,569de7ca498ed6efc16e8445,Music Venue,40.692373,-73.777884,Queens,NY,,
St. Albans,40.6944453852236,-73.75867603727717,The H Leisure Hall,4fd2d969e4b0b31b8443b65e,Lounge,40.692710939507705,-73.75857355944109,Saint Albans,NY,,
St. Albans,40.6944453852236,-73.75867603727717,DEJAVU Bar-Lounge,4fbe61247b0c49b697759ca9,Lounge,40.69212543824505,-73.76587629318237,Saint Albans,NY,,
St. Albans,40.6944453852236,-73.75867603727717,Deja Vu Lounge,4f7f8158e4b04fb0c4150f7b,Lounge,40.69655397801111,-73.75387925648984,Queens,NY,,
St. Albans,40.6944453852236,-73.75867603727717,729 Bar & Grill,51721df0e4b0d85983812c93,Lounge,40.70043,-73.753626,Queens,NY,,
Rochdale,40.67521139591733,-73.77258787620906,club dubai,573ab96a498ef31e9b16f56c,Lounge,40.681913,-73.765508,Queens,NY,,
Rochdale,40.67521139591733,-73.77258787620906,Elite Lounge,547b764e498ea9baa90b9a3a,Lounge,40.681516054869434,-73.76464094116844,Jamaica,NY,,
Rochdale,40.67521139591733,-73.77258787620906,Blue Print Bar & Lounge,4be08caa652b0f47ffcd7211,Lounge,40.68197964,-73.764802,Jamaica,NY,,
Rochdale,40.67521139591733,-73.77258787620906,aso rock lounge,4d636738d0c5a090b16f37e1,Lounge,40.673362,-73.762452,Springfield Gardens,NY,,
Rochdale,40.67521139591733,-73.77258787620906,Tony's 527 Lounge,4ca4202da73cb60cbdd81e78,Lounge,40.682171,-73.77776300000002,Jamaica,NY,,
Springfield Gardens,40.66623049036858,-73.76042092682287,Sound Mynd Studio,4f833e98e4b08807817dc0d3,Music Venue,40.663297,-73.769953,Jamaica,NY,,
Cambria Heights,40.69277463916085,-73.73526873708028,Brasserie Creole,4b75fb83f964a52018342ee3,Nightclub,40.69305616417647,-73.73389014680978,Jamaica,NY,,
Cambria Heights,40.69277463916085,-73.73526873708028,Grey Dolphin,5abeed8e3abcaf0cf64ae692,Lounge,40.69435459955253,-73.73626535955218,New York,NY,,
Cambria Heights,40.69277463916085,-73.73526873708028,exclusive lounge,541a2977498ea40426bc8952,Lounge,40.694040223919565,-73.73680761658416,Queens,NY,,
Cambria Heights,40.69277463916085,-73.73526873708028,One take recording studio,51b25741498ec01487442ea7,Music Venue,40.694904,-73.739427,Cambria Heights,NY,,
Cambria Heights,40.69277463916085,-73.73526873708028,Sky Hall,55fe6ca0498e700979253075,Nightclub,40.692449,-73.729889,Queens,NY,,
Cambria Heights,40.69277463916085,-73.73526873708028,Cafe Moments,4c43827a429a0f471780471e,Lounge,40.68984527903499,-73.72116688761706,Elmont,NY,,
Cambria Heights,40.69277463916085,-73.73526873708028,Moments Night Club,4db3bd34a86e8d270777a2e5,Music Venue,40.690765489152376,-73.72047576142538,Elmont,NY,,
Rosedale,40.65981643342808,-73.73526079428278,Secrets lounge,4ec8843b0e6158baffdba5de,Lounge,40.66248181510865,-73.73965777909494,Rosedale,NY,,
Rosedale,40.65981643342808,-73.73526079428278,Hands In Entertainment,4f0342f0b6346feaf0033b54,Music Venue,40.662125877307695,-73.72860742813438,Rosedale,NY,,
Rosedale,40.65981643342808,-73.73526079428278,A-Minor Studio,520487ae498e0a54e3ea45bc,Music Venue,40.663689,-73.739723,Queens,NY,,
Rosedale,40.65981643342808,-73.73526079428278,Breezes Island Grill Restaurant and Lounge,58d5e483abc6d63cd1e4dd6e,Lounge,40.665145,-73.747043,Rosedale,NY,,
Far Rockaway,40.603134432500894,-73.75497968043872,-the Core.,4e823347e5fad110369f9efd,Music Venue,40.60094068144291,-73.76703255241854,,NY,,
Breezy Point,40.55740128845452,-73.92551196994168,13 Bayway Walk,4e4f62007d8bd425e48f3cd8,Lounge,40.561023,-73.922426,,NY,,
Steinway,40.7759230156429,-73.90228960391673,Ultimate Sound Productions,4f32cbfe19836c91c7fbae8d,Music Venue,40.76812376328578,-73.89473221315014,East Elmhurst,NY,,
Steinway,40.7759230156429,-73.90228960391673,Astoria Sound Works,4bf815fb5ec320a1601488d3,Music Venue,40.77059694554389,-73.91166651517919,Long Island City,NY,,
Steinway,40.7759230156429,-73.90228960391673,Avel Restaurant Lounge,4d7d4a595a396dcb891d86fb,Lounge,40.77773946666667,-73.9003,Astoria,NY,,
Steinway,40.7759230156429,-73.90228960391673,Munchers Inc,4f641117e4b06cb9fae63978,Nightclub,40.77355716741971,-73.90810790875267,Astoria,NY,,
Steinway,40.7759230156429,-73.90228960391673,Astoria Soundworks,4a5e4a0df964a52050be1fe3,Music Venue,40.7715467292002,-73.90855599828487,New York,NY,,
Rockaway Beach,40.58280169684559,-73.82236121088752,Blacken The Bruises Clubhouse,4f483e69e4b01d17b98fd0ec,Rock Club,40.585297266350786,-73.82382271167037,,NY,,
Rockaway Beach,40.58280169684559,-73.82236121088752,DUBcentral,5054f054e4b0a13302a46bb9,Nightclub,40.586233,-73.81435,Far Rockaway,NY,,
Neponsit,40.572036730217015,-73.85754672410826,The Hurricane Lounge,508e6a5d64a4e59f0f5baf86,Lounge,40.572174921903354,-73.85368108749391,Belle Harbor,NY,,
Murray Hill,40.764126122614066,-73.81276269135866,East-West Music School,4d12889a12916dcbcab3d68a,Music School,40.762539799431686,-73.80450923946563,Flushing,NY,,
Murray Hill,40.764126122614066,-73.81276269135866,LaLaLa Karaoke,4d0d9897e0b98cfa1520dd93,Music Venue,40.763502,-73.807604,Flushing,NY,,
Murray Hill,40.764126122614066,-73.81276269135866,Hollywood Music Studio,4bd3aeb241b9ef3bebd700e6,Music Venue,40.76278415157618,-73.80497055777904,Flushing,NY,,
Murray Hill,40.764126122614066,-73.81276269135866,Cigarman Cigar Lounge,4fce8e7de4b0e3e7a46a67e5,Lounge,40.761713,-73.803753,Flushing,NY,,
Murray Hill,40.764126122614066,-73.81276269135866,f.lit,5abef6fb2c7eb93d80a401f8,Nightclub,40.762413,-73.804592,New York,NY,,
Murray Hill,40.764126122614066,-73.81276269135866,Scarlet Fox,4ecd5145f5b9bed40e79ba0f,Lounge,40.7604959394788,-73.80879626309184,,NY,,
Murray Hill,40.764126122614066,-73.81276269135866,"The Lord of the Flies, Part II",50301995e4b07a83cbbc9610,Nightclub,40.7616657893425,-73.80597404338396,Flushing,NY,,
Murray Hill,40.764126122614066,-73.81276269135866,Sir Gar Bar NYC,54b9f69b498e26d1ad5e6024,Lounge,40.75921928960967,-73.8037470014557,Queens,NY,,
Floral Park,40.74137842194544,-73.70884705889245,Mirage Bar & Lounge,51aacd59498ee7f310b44d20,Lounge,40.737027462561954,-73.70943021373607,Queens,NY,,
Floral Park,40.74137842194544,-73.70884705889245,The Garage,4e7d36266da18386220532a0,Lounge,40.73651620544638,-73.70813345843676,,NY,,
Floral Park,40.74137842194544,-73.70884705889245,RV's,51c3ad9d498ee0e6dc33734c,Lounge,40.738322,-73.704598,Queens,NY,,
Floral Park,40.74137842194544,-73.70884705889245,The Studio Garage,51472076e4b0fd5cc9df9001,Rock Club,40.742209678810134,-73.6998725354079,New Hyde Park,NY,,
Floral Park,40.74137842194544,-73.70884705889245,Key Shop Productins,4eed0ad5aa1f98ce654c735e,Lounge,40.73652539997335,-73.70818093787926,Floral Park,NY,,
Floral Park,40.74137842194544,-73.70884705889245,The Studio,51604ae2e4b00ffbd697ecc8,Rock Club,40.7452749,-73.70033120000002,New Hyde Park,NY,,
Holliswood,40.7209572076444,-73.7671416671473,Big Dropz Studio,4cddb6c370bba1cdcc9a5bc4,Music Venue,40.72282,-73.758491,Queens Village,NY,,
Holliswood,40.7209572076444,-73.7671416671473,Club Bonilla,4f8a5d19e4b047d84b00dd34,Nightclub,40.724802266783655,-73.76725514463674,Queens,NY,,
Jamaica Estates,40.71680483014613,-73.7872269693666,The House of Shibas,595709a565211f66debe7512,Lounge,40.718127,-73.792829,Jamaica Hills,NY,,
Jamaica Estates,40.71680483014613,-73.7872269693666,Red Light Lounge,4cb946add78f4688757cb573,Nightclub,40.713694,-73.789229,Queens,NY,,
Jamaica Estates,40.71680483014613,-73.7872269693666,ΦΔΧ Lounge,4e60f294b61cd78087e4ce8f,Lounge,40.720921,-73.79575899999998,,NY,,
Jamaica Estates,40.71680483014613,-73.7872269693666,Satsang,518452ef498ef45e539b798d,Music Venue,40.70792700000001,-73.782749,Queens,NY,,
Jamaica Estates,40.71680483014613,-73.7872269693666,Maddie's Playhouse,4df2c15ec65bf55ee5299abf,Lounge,40.714457,-73.781467,,NY,,
Jamaica Estates,40.71680483014613,-73.7872269693666,Fio Lounge,516b93b2e4b0e8d442644af4,Lounge,40.714724,-73.780722,Queens,NY,,
Jamaica Estates,40.71680483014613,-73.7872269693666,DAC Org Lounge,4e89a7f6823158273a4dd8dc,Lounge,40.72277910352663,-73.79622898327376,Flushing,NY,,
Jamaica Estates,40.71680483014613,-73.7872269693666,The Portrait Room,4f7a0f81e4b06b95520125b2,Lounge,40.71945177713811,-73.79696273330255,Jamaica,NY,,
Queensboro Hill,40.7445723092867,-73.82580915110559,NYP/Q Employee Lounge,577d19db498e094bff983aad,Lounge,40.74744000000001,-73.82529,Queens,NY,,
Queensboro Hill,40.7445723092867,-73.82580915110559,Baller Backyard BBQ X,5026d8ace4b06553e235eba0,Nightclub,40.745093,-73.82645699999998,Flushing,NY,,
Queensboro Hill,40.7445723092867,-73.82580915110559,150th and 60ave,4ed84a628231efe38cd9dc24,Nightclub,40.741868657922986,-73.82028017142049,,NY,,
Queensboro Hill,40.7445723092867,-73.82580915110559,Rabbit Hole (Wonderland),4d9fec0a2305a35de518c2af,Lounge,40.7396788993369,-73.8154025532673,,NY,,
Queensboro Hill,40.7445723092867,-73.82580915110559,LeFrak Concert Hall,4ce03ff869136dcb025ee2e6,Concert Hall,40.73795151641714,-73.81699639401509,Flushing,NY,,
Queensboro Hill,40.7445723092867,-73.82580915110559,Miami,4ed1c4d49adf254458a156d8,Lounge,40.7396525983655,-73.82446601983929,Miami,NY,,
Queensboro Hill,40.7445723092867,-73.82580915110559,Club 15,4c844d3b51ada1cdf3412e10,Nightclub,40.740732494636156,-73.82647060063745,Flushing,NY,,
Hillcrest,40.723824901829204,-73.79760300912672,The Porch,4e0d35d37d8bb178a89d69f2,Lounge,40.72222391065125,-73.7979622928478,,NY,,
Hillcrest,40.723824901829204,-73.79760300912672,Club Cama with DJ Savana,4d69fc59fd7ea35d5ee1ac4a,Nightclub,40.73388435,-73.80319856666667,,NY,,
Ravenswood,40.761704526054146,-73.93157506072878,La Sala,54235f4e498e5bdbb1ca771d,Lounge,40.763193530004,-73.92857138136692,Astoria,NY,,
Ravenswood,40.761704526054146,-73.93157506072878,Melrose Ballroom,5294ee4111d292cae724e63e,Music Venue,40.75558283876056,-73.92851652336155,Astoria,NY,,
Ravenswood,40.761704526054146,-73.93157506072878,Brik Bar Lounge & Kitchen,5380bbf8498e2e6e70e354d3,Lounge,40.75856967783329,-73.91948153263918,Astoria,NY,,
Ravenswood,40.761704526054146,-73.93157506072878,Bungalo Lounge,4aadcaa1f964a520736120e3,Lounge,40.7616589,-73.9242411,Astoria,NY,,
Lindenwood,40.66391841925139,-73.84963782402441,chicki girl,51b3c698498e11589bd7ffac,Lounge,40.6680908203125,-73.85508728027344,Queens,NY,,
Laurelton,40.66788389660247,-73.74025607989822,Dreams,50f8b982e4b0b159793d7719,Lounge,40.67148275422164,-73.73607783058178,springfield,NY,,
Laurelton,40.66788389660247,-73.74025607989822,"129 West 67th Street, NY NY",511032a6e4b0ca9102c3a83f,Concert Hall,40.67646,-73.74237,Springfield Gardens,NY,,
Laurelton,40.66788389660247,-73.74025607989822,upper deck lounge,4f922bcbe4b0b6f3ccf7215e,Lounge,40.67432022094727,-73.73605346679688,Rosedale,NY,,
Lefrak City,40.7360745708308,-73.86252471413741,SLloungeNY,533ec8b7498e70aa96331d71,Lounge,40.74873220127317,-73.87003988027574,Elmhurst,NY,,
Lefrak City,40.7360745708308,-73.86252471413741,Sizzles' Dance Central!,4da110aab1c937045b72c6a1,Nightclub,40.733366,-73.873896,,NY,,
Belle Harbor,40.576155565431094,-73.8540175039252,New Modern Vintage Studios,4f5251d5e4b0bf6b5cfcdf0a,Concert Hall,40.57659912109375,-73.84344482421875,Rockaway Park,NY,,
Rockaway Park,40.58034295646131,-73.84153370226186,Dieverse Studio,4f344605e4b07bd56957c760,Music Venue,40.57992042251497,-73.83652191722477,Rockaway Park,NY,,
Bellaire,40.73301404027834,-73.73889198912481,Flip Noise LAB,4ffb4b32e4b0826844585921,Nightclub,40.734232,-73.73765,Queens Village,NY,,
North Corona,40.7540709990489,-73.85751790676447,Foxwoods Club,4bba3c83b35776b092b0ca01,Lounge,40.75684362897438,-73.84590344850899,Flushing,NY,,
North Corona,40.7540709990489,-73.85751790676447,Delta Sky360° Lounge,572804d5498ec8bf7959298a,Lounge,40.75657672181953,-73.84610419990912,Queens,NY,,
North Corona,40.7540709990489,-73.85751790676447,US Open Heineken House,4c8107e22f1c236a38a12b43,Lounge,40.749769236547706,-73.84501315323054,Flushing,NY,,
North Corona,40.7540709990489,-73.85751790676447,American Express ® Centurion Suite,5b84562d25ecca002cac163e,Lounge,40.750493,-73.84571,Corona,NY,,
Forest Hills Gardens,40.714611081511705,-73.8410221123401,The Butterfly Lounge @ Flemingo Key,501d787ce4b035a220454213,Lounge,40.709664513516266,-73.84670481522953,Forest Hills,NY,,
Forest Hills Gardens,40.714611081511705,-73.8410221123401,New York Music & Arts,4eb59cd38b81a81f90a1caf2,Music Venue,40.71754825792856,-73.83517794220938,Forest Hills,NY,,
Forest Hills Gardens,40.714611081511705,-73.8410221123401,KWT Studio,5053cb30e4b0e7ceb63b91a4,Music Venue,40.71592,-73.836838,Forest Hills,NY,,
St. George,40.6449815710044,-74.07935312512797,Cargo Cafe,3fd66200f964a5206ff11ee3,Rock Club,40.63947017543582,-74.07573146196769,Staten Island,NY,,
St. George,40.6449815710044,-74.07935312512797,Klutch & Cash Collabo,4e27b114b61c9d28cbed831e,Music Venue,40.64363,-74.076513,Staten Island,NY,,
St. George,40.6449815710044,-74.07935312512797,Trespassing Hut,4f6dcbace4b0e3b3bd3f3cdf,Nightclub,40.64775986463953,-74.08110278082032,Staten Island,NY,,
St. George,40.6449815710044,-74.07935312512797,Westervelt Avenue,4ff755e2e4b021ccc7ab3672,Lounge,40.644949721195786,-74.08559989980775,Staten Island,NY,,
St. George,40.6449815710044,-74.07935312512797,Team Nancy!,4f23189ce4b006e5c0c0fb1e,Lounge,40.645705906783746,-74.0845960879025,New York,NY,,
St. George,40.6449815710044,-74.07935312512797,Babbling Brook,4fdabd7fe4b0e74c37808419,Lounge,40.637266,-74.0783,Staten Island,NY,,
New Brighton,40.64061455913511,-74.08701650516626,Sound Asylum Studios,4bb3e51587aa9521e9a0acd1,Music Venue,40.643776,-74.094102,Staten Island,NY,,
New Brighton,40.64061455913511,-74.08701650516626,Nattie IceLand,4f340f47e4b065118407d68a,Lounge,40.632848297032396,-74.09720357716799,Staten Island,NY,,
Stapleton,40.626927625381754,-74.07790192660066,VanDuzerStreet,4b871e39f964a52096b131e3,Rock Club,40.628537083333335,-74.07983645,Staten Island,NY,,
Stapleton,40.626927625381754,-74.07790192660066,Notes Bar,4c9d64e554c8a1cd1ab3834b,Lounge,40.62722316666667,-74.07556165,Staten Island,NY,,
Stapleton,40.626927625381754,-74.07790192660066,Sand Street studio,4babee6ff964a52089d63ae3,Music Venue,40.62899043577369,-74.07551434846864,Staten Island,NY,,
Stapleton,40.626927625381754,-74.07790192660066,Overspray,569de7d3498ed6efc16e8efe,Music Venue,40.6254224,-74.0753665,Staten Island,NY,,
Stapleton,40.626927625381754,-74.07790192660066,Blu Lounge,52eb33bf498e187a3afe7709,Nightclub,40.629799,-74.07651800000002,Staten Island,NY,,
Stapleton,40.626927625381754,-74.07790192660066,You Wish You Knew,4f45b137e4b054466d405677,Nightclub,40.62200860217712,-74.08571462082803,Staten Island,NY,,
Stapleton,40.626927625381754,-74.07790192660066,ADG Bar & Grill,4de6f930d22d215df54aefc0,Lounge,40.62908827831286,-74.07985228735747,Staten Island,NY,,
Rosebank,40.61530494652761,-74.06980526716141,dea music school,579a2420cd101fce970864ec,Music Venue,40.615889,-74.068503,New York,NY,,
Rosebank,40.61530494652761,-74.06980526716141,Terminal,50798199e4b0dad8224124b6,Concert Hall,40.613277435302734,-74.08283233642578,Staten Island,NY,,
Rosebank,40.61530494652761,-74.06980526716141,Moon Studio,5c3e7901b8fd9d002c3b7e83,Music Venue,40.612651,-74.06488900000002,New York,NY,,
Rosebank,40.61530494652761,-74.06980526716141,Mode Music,4dd5e83952b1a5c6442805c4,Concert Hall,40.612998059424854,-74.06541938743706,Staten Island,NY,,
Rosebank,40.61530494652761,-74.06980526716141,Soldivera Bob Orchestra,4f32ce0d19836c91c7fc9477,Concert Hall,40.608985,-74.071529,Staten Island,NY,,
Rosebank,40.61530494652761,-74.06980526716141,Lavalle's Love Den,50777dade4b0f934e7dc3033,Lounge,40.614355,-74.077368,Staten Island,NY,,
West Brighton,40.631878926546065,-74.1071817826561,The Wolf Den,4de18d91fa7651589eea347f,Nightclub,40.632197234277676,-74.11306785193182,Staten Island,NY,,
West Brighton,40.631878926546065,-74.1071817826561,S I Children's Theatre Association,4f32bc0419836c91c7f4aa7f,Concert Hall,40.634774,-74.104293,Staten Island,NY,,
West Brighton,40.631878926546065,-74.1071817826561,Foreset Haven Center for Dance and Music,50aae732f2e7fb4c34842be5,Music Venue,40.630890639120025,-74.10128116607666,Staten Island,NY,,
West Brighton,40.631878926546065,-74.1071817826561,48,4f0562b561af9d3db8b86506,Lounge,40.630936861267905,-74.10234842909355,Staten Island,NY,,
West Brighton,40.631878926546065,-74.1071817826561,the warehouse,4f861848e4b09a251d848b9a,Music Venue,40.63278331123868,-74.11846461154231,Staten Island,NY,,
West Brighton,40.631878926546065,-74.1071817826561,Lenox Lounge,516e0eebe4b09b7f906a9e2c,Jazz Club,40.63059365418264,-74.09960108420898,New York,NY,,
Grymes Hill,40.624184791313006,-74.08724819983729,Guild Screltevator,5075f981498e939b2fa5d257,Rock Club,40.614436411663625,-74.0918922446317,Staten Island,NY,,
Grymes Hill,40.624184791313006,-74.08724819983729,Malibu-bu,4c5632c07329c92837448c80,Nightclub,40.619121193885796,-74.09026,Staten Island,NY,,
Grymes Hill,40.624184791313006,-74.08724819983729,The Alan Dornak Studio,50632162e4b0d45e52e57833,Piano Bar,40.615681,-74.093272,Staten Island,NY,,
Grymes Hill,40.624184791313006,-74.08724819983729,Twerkin 9 to 5,515b7c19e4b03125cb42d12d,Nightclub,40.61445,-74.090786,,NY,,
Grymes Hill,40.624184791313006,-74.08724819983729,Luner On Kappa,504186bee4b08d9f58b892c8,Lounge,40.614791,-74.090198,Staten Island,NY,,
Grymes Hill,40.624184791313006,-74.08724819983729,D'Schuls Class,4f283d63e4b0c67a18ddc08b,Rock Club,40.61330627014369,-74.09276409351509,Staten Island,NY,,
Grymes Hill,40.624184791313006,-74.08724819983729,The Row,5154775be4b0d72679fb397d,Concert Hall,40.613333,-74.092511,Staten Island,NY,,
Grymes Hill,40.624184791313006,-74.08724819983729,Amy Beth's Stellar Studio,4eb8241e7ee5024d80267271,Jazz Club,40.613393,-74.09224,Staten Island,NY,,
South Beach,40.58024741350957,-74.0795529253982,biddy biddy bam bam love shack,4fef7cb5e4b0369bc8439c3c,Nightclub,40.579626526978394,-74.08690771530021,Staten Island,NY,,
Port Richmond,40.63366930554365,-74.12943426797007,Tommy's Boardwalk,501d8286e4b035a2204b6fb0,Lounge,40.631256,-74.135023,Staten Island,NY,,
Port Richmond,40.63366930554365,-74.12943426797007,The Warehouse,4f6d0916e4b0d4a5b02d0634,Rock Club,40.638601,-74.135796,Staten Island,NY,,
Port Richmond,40.63366930554365,-74.12943426797007,socialite Home,4cfb63f4a9042c0fc194e10a,Nightclub,40.627373,-74.130442,Bangkok,NY,,
Mariner's Harbor,40.63254639048112,-74.15008537046981,Baby's Houseeeee :D,4ea8f88299114a2b123af643,Lounge,40.63366397169533,-74.15576738942931,,NY,,
Mariner's Harbor,40.63254639048112,-74.15008537046981,Vinnie Da Ginnie's,50b3fbc3e4b01949bef0ecf4,Nightclub,40.62776565551758,-74.15178680419922,Staten Island,NY,,
Castleton Corners,40.61333593766742,-74.11918058534843,Power 105.1 fm,4f1b937fe4b0850c84678195,Music Venue,40.61757792915828,-74.13133935585444,Staten Island,NY,,
Castleton Corners,40.61333593766742,-74.11918058534843,NY Hitmen HQ,4cfbb4dcdccef04da29cbc9c,Music Venue,40.6111507098944,-74.12780284881592,Staten Island,NY,,
Castleton Corners,40.61333593766742,-74.11918058534843,Fort Knaptts,4f5c0daee4b068aa4ef82a17,Lounge,40.61501007911525,-74.11732906822839,,NY,,
Castleton Corners,40.61333593766742,-74.11918058534843,Danny Boys DJ Booth,5000f1c5e4b066e96e90ccca,Music Venue,40.61332331673485,-74.12390352216924,Staten Island,NY,,
Castleton Corners,40.61333593766742,-74.11918058534843,The Cellar Wine and Cheese Lounge,4abede45f964a520579020e3,Lounge,40.62060464302085,-74.12398770173027,Staten Island,NY,,
Castleton Corners,40.61333593766742,-74.11918058534843,The Cellar,4c9bfdb503133704519551d5,Lounge,40.621051,-74.124074,Staten Island,NY,,
Castleton Corners,40.61333593766742,-74.11918058534843,Beat Laboratory,4e7bcd7cd4c0fd7a1ac1db31,Concert Hall,40.606694,-74.125649,,NY,,
New Dorp,40.57257231820632,-74.1164794360638,Alor Cafe,4b775d1bf964a52047952ee3,Lounge,40.581117336646095,-74.11187399591903,Staten Island,NY,,
New Dorp,40.57257231820632,-74.1164794360638,Staircase I,4f96aed0e4b0dc75e5771159,Nightclub,40.567802051217775,-74.11692761187531,Staten Island,NY,,
New Dorp,40.57257231820632,-74.1164794360638,Dads Front Steps,4e432a6de4cd8db81d8e0ca8,Nightclub,40.5787653,-74.11998051666667,,NY,,
New Dorp,40.57257231820632,-74.1164794360638,Free Style And Driving,517d2f37e4b0514e881cd887,Music Venue,40.571629,-74.12899200000003,Staten Island,NY,,
New Dorp,40.57257231820632,-74.1164794360638,Club 510,4e12247d18a84f0f031a5420,Nightclub,40.568328921000706,-74.10622561575107,State Island,NY,,
Great Kills,40.549480228713605,-74.14932381490992,Club Illusions,4be88bd4c5220f476fe1a9ca,Nightclub,40.550308,-74.15076016666667,Staten Island,NY,,
Great Kills,40.549480228713605,-74.14932381490992,La Vita,4f8a52cfe4b047d84af8e6ec,Nightclub,40.550369549763815,-74.15093937928022,Staten Island,NY,,
Great Kills,40.549480228713605,-74.14932381490992,Havana Cigars,4e1a5191fa76194645a39318,Lounge,40.551147017376216,-74.14991082638109,Staten Island,NY,,
Great Kills,40.549480228713605,-74.14932381490992,The Dog Den,4f247277e4b0831876a0e75b,Music Venue,40.549988,-74.141289,Staten Island,NY,,
Great Kills,40.549480228713605,-74.14932381490992,Friendship Club,4d0d632f903d3704a2dbc355,Lounge,40.55266602089942,-74.14975242650206,Staten Island,NY,,
Great Kills,40.549480228713605,-74.14932381490992,Brandon's Super Special Cave Of Superness,4eb0641dd3e30d44841f5291,Jazz Club,40.544683,-74.157031,,NY,,
Great Kills,40.549480228713605,-74.14932381490992,Dead Island,510a62fbe4b0250c722a1c48,Lounge,40.54873163642708,-74.15623183511049,Staten Island,NY,,
Great Kills,40.549480228713605,-74.14932381490992,The Fronts,50ddf068e4b0158094428220,Lounge,40.55357607548761,-74.14753332059206,Staten Island,NY,,
Great Kills,40.549480228713605,-74.14932381490992,Trumpet Lessons,500987e0e4b01297f13617fc,Music Venue,40.557506,-74.14929599999998,Staten Island,NY,,
Great Kills,40.549480228713605,-74.14932381490992,Robears,4faf1941e4b097c37e8ba9d9,Nightclub,40.5527887905181,-74.13729756782267,Staten Island,NY,,
Great Kills,40.549480228713605,-74.14932381490992,Club Bed <3,4ee81e8a30f83ed82a947aad,Lounge,40.559331,-74.15052800000002,Staten Island,NY,,
Eltingville,40.542230747450745,-74.1643308041936,Vinny D's,4c452738f799e21e21e8aea2,Rock Club,40.551632,-74.16434100000002,Staten Island,NY,,
